f1 (Return),f2 (Risk),grade_A_pct,grade_B_pct,grade_C_pct,grade_D_pct,method,N,seed,tickers
-0.604797,5.645818,0.08,0.03,0.03,0.01,RANDOM,2653,1,"NXGL,GNLN,CLFD,FGMC,MDCX,GMGI,LOCO,LITE,DRS,HCM,HBIO,JANX,RJET,IMKTA,AMLX,FUNC,KOSS,PEBK,BRNS,AVR,CNVS,CHEF,CBFV,HAFC,GWAV,NSYS,ETON,NFLX,DOO,BIOA"
-0.61593,5.651548,0.09,0.06,0.01,0.01,RANDOM,2653,1,"CSGS,MSFT,MAZE,INDB,FFIN,RGC,PHAT,GMGI,DMLP,POM,BOKF,ATGL,NKTX,GRAB,NTLA,GTERA,BELFB,BCTX,ACOG,CBIO,PEGA,ATEX,KITT,MDBH,BIIB,RANG,COKE,EPSN,AURA,KMRK"
-0.620435,5.667548,0.12,0.03,0.01,0.01,RANDOM,2653,1,"IBIO,INDB,FHTX,GMGI,BNTX,MBBC,LGIH,MATW,ESLT,FEBO,MXCT,GGAL,NOMA,BRR,MIRA,MGEE,NSSC,RCKT,DVLT,NDLS,SPOK,MORN,HUHU,HIT,GLPG,DASH,LUCD,GRAN,BOTJ,CCNE"
-0.644115,5.669522,0.06,0.05,0.02,0.01,RANDOM,2653,1,"PAA,TWIN,FKWL,SLAB,GMGI,CCSI,ASRV,BNTX,RRBI,HIND,GPRO,MDLN,ITRI,HOUR,PTON,MCHP,KLRS,CRUS,RCKT,PCYO,BAER,FDMT,BJDX,RECT,COKE,AKAM,LILAK,PPHC,COO,ERAS"
-0.671312,5.678561,0.11,0.02,0.01,0.01,RANDOM,2653,1,"INBS,ASPS,ASLE,GMGI,PGC,DMLP,FDSB,PROF,PFAI,EVLV,PRCH,OGI,LGN,PXS,ERIE,QCOM,ADI,NPAC,ASUR,ALLO,CMCSA,MBVI,FRPT,AMBR,KG,CINF,MSW,COO,CURR,PPC"
-0.687334,5.703737,0.02,0.08,0.02,0.02,RANDOM,2653,1,"GMGI,EBON,HUDI,NMRA,JUNS,CUE,PMN,GRAB,BJRI,IPOD,QTTB,LGHL,ANDE,FIVE,EDRY,KRUS,MCRI,KNDI,AMPL,ARCC,BCRX,MWYN,POWL,UONEK,QUMS,CHY,CDT,PFX,NKTR,BETR"
-0.730627,5.718952,0.04,0.06,0.01,0.02,RANDOM,2653,1,"CGCT,SILC,EURK,BDSX,NCSM,LOGI,GMGI,AIRJ,MLEC,GMAB,CTRN,DTIL,LBTYB,BLFY,FISV,FER,UPLD,CORZ,CRDL,MIDD,LXRX,AXTI,CDRO,HAS,CRWV,FSV,LBTYA,LSTR,BLKB,RLAY"
-0.73633,5.741157,0.07,0.02,0.01,0.01,RANDOM,2653,1,"UFCS,IDXX,INMB,GMGI,BTBT,ALIS,ARCT,ACB,GITS,EDTK,MDLN,HBIO,MBOT,AVAH,FATBB,GIFT,UCTT,AEHR,PLBL,CRBP,ACET,FSLY,KRUS,GLBS,LMNR,HUMA,PCAP,ICMB,FRPT,PLUR"
-0.75481,6.030757,0.02,0.02,0.03,0.01,RANDOM,2653,1,"ALHC,OXSQ,GMGI,BOKF,MLAB,FFIC,NCI,FER,BCAB,SAMG,MKTW,CCBG,NOMA,FIVN,CEVA,LLYVK,ESOA,ASPI,PRTC,IOBT,CV,AREC,FDMT,NRSN,KALV,EXFY,DBX,ERIC,CNET,ORBS"
-0.607769,5.642275,0.0,0.03,0.01,0.01,RANDOM,2653,2,"COGT,UFCS,PXLW,FKWL,MCBS,MEOH,GMGI,CURI,IAC,BACQ,AMKR,DERM,PTLE,KPLT,INVA,OPCH,KVHI,QETA,LBTYK,NNBR,OBA,KPTI,IOBT,DBX,BWAY,VEON,NIXX,BON,CLNN,LILA"
