f1 (Return),f2 (Risk),grade_A_pct,grade_B_pct,grade_C_pct,grade_D_pct,method,N,seed,tickers
-4.041953,7.999487000000002,0.21,0.25,0.13,0.05,NSGA2,1768,1,"EWCZ,LGO,PAHC,AROW,MNSB,CAPS,PRME,IBIO,ADMA,IMOS,MTEK,HON,GO,IMXI,LASR,HMR,PSTV,EDAP,SILC,RDNW,MASS,PIII,EGBN,FCEL,PPTA,ELVN,ARTV,CDIO,FBLG,PSHG,PENN,HURA,BDSX,KEQU,CLDX,IBRX,SLAB,COCO,PENG,BLFS,ASPS,CVKD,PRLD,MDCX,CPIX,CETY,FBGL,JXG,GMGI,IBAC,PRPL,ASMB,MLEC,RCEL,ELTX,NXST,PLBY,GEHC,CARL,CNXN,JVA,IMUX,HUDI,BCAL,HIND,HSIC,ARCT,FRGT,KLTO,NMRA,WFCF,BZAI,CAMP,IRD,ADSE,PRQR,ESLA,MITK,HTCO,DERM,OCGN,ALBT,LITE,PVLA,AQMS,BOKF,FTDR,MLAB,RXT,NXT,AUTL,MNY,SEV,KYIV,OVBC,CLYM,CIFR,JL,AKBA,RAIL,BDMD,FIP,AKTX,JBSS,LGIH,ATOM,NBTX,CRIS,DTIL,AUGO,HCM,ISSC,HBIO,CRBU,CING,AVNW,CBUS,MBOT,JAGX,NIU,LEGN,FATE,DWSN,HCAC,BLFY,IMMX,NKSH,ENLT,QCRH,AGAE,AUR,GABC,PRDO,MGN,NCI,IPX,CMPS,PRTS,CAPR,CCG,PMVP,BGLC,BMEA,CURX,OFAL,GP,GOOD,CMMB,GSIT,FATBB,HVMC,PMN,CODA,RIME,GDEN,ACLX,IOVA,PSEC,LGN,EYPT,CRSR,PXS,GTEN,COCP,PSKY,AVIR,ABOS,LEGH,NAUT,COOT,RCKY,UCTT,FLEX,BRLS,INVA,LGCB,NWTG,AEHR,RJET,LWLG,ACOG,CGNX,FORM,PLAB,QTTB,GLDD,GANX,ADI,POET,LMB,ESTA,ACHC,FSLY,ELVR,NESR,INO,EDSA,ICCC,EDRY,NVEC,HROW,MIRA,ESHA,KHC,EHLD,RCKT,BTAI,LSCC,INNV,CCCC,GASS,QMCO,ESOA,GLBS,ALMS,AGCC,OBA,ALGN,LMAT,CPSS,LWAY,LICN,AXG,KNDI,KPTI,ALLO,CCHH,PAGP,AXTI,NDLS"
-4.029494,7.9944320000000015,0.22,0.25,0.13,0.05,NSGA2,1768,1,"EWCZ,LGO,PAHC,AROW,MNSB,CAPS,PRME,IBIO,ADMA,IMOS,MTEK,HON,GO,IMXI,LASR,HMR,PSTV,EDAP,SILC,RDNW,MASS,PIII,EGBN,FCEL,PPTA,ELVN,ARTV,CDIO,FBLG,PSHG,PENN,HURA,BDSX,KEQU,CLDX,IBRX,SLAB,COCO,PENG,BLFS,ASPS,CVKD,PRLD,MDCX,CPIX,CETY,FBGL,JXG,GMGI,IBAC,PRPL,ASMB,MLEC,RCEL,ELTX,NXST,PLBY,GEHC,CARL,CNXN,JVA,IMUX,HUDI,BCAL,HIND,HSIC,ARCT,FRGT,KLTO,NMRA,WFCF,BZAI,CAMP,IRD,ADSE,PRQR,ESLA,MITK,HTCO,DERM,OCGN,ALBT,LITE,PVLA,VRA,AQMS,BOKF,FTDR,MLAB,RXT,NXT,AUTL,MNY,SEV,KYIV,OVBC,CLYM,CIFR,JL,AKBA,RAIL,BDMD,FIP,AKTX,JBSS,LGIH,ATOM,NBTX,CRIS,DTIL,AUGO,HCM,ISSC,HBIO,CRBU,AVNW,CBUS,MBOT,JAGX,NIU,LEGN,DWSN,BLFY,AVTX,NKSH,ENLT,QCRH,NBIS,AGAE,AUR,GABC,PRDO,MGN,NCI,IPX,CMPS,PRTS,CAPR,FER,HCSG,PMVP,BGLC,BMEA,CURX,OFAL,COYA,INAC,GOOD,CMMB,GSIT,FATBB,HVMC,PMN,CODA,RIME,GDEN,ACLX,IOVA,PSEC,LGN,EYPT,CRSR,PXS,GTEN,COCP,PSKY,AVIR,ABOS,LEGH,NAUT,COOT,RCKY,UCTT,FLEX,BRLS,INVA,LGCB,NWTG,AEHR,RJET,LWLG,ACOG,CGNX,FORM,PLAB,QTTB,GLDD,GANX,ADI,POET,LMB,ESTA,ACHC,FSLY,ELVR,NESR,INO,EDSA,ICCC,EDRY,NVEC,HROW,MIRA,ESHA,EHLD,RCKT,BTAI,LSCC,INNV,CCCC,GASS,QMCO,ESOA,GLBS,ALMS,AGCC,OBA,ALGN,LMAT,CPSS,LWAY,LICN,AXG,KNDI,KPTI,ALLO,CCHH,PAGP,AXTI,NDLS"
-4.026762,7.993195000000002,0.22,0.25,0.13,0.05,NSGA2,1768,1,"EWCZ,LGO,PAHC,AROW,MNSB,CAPS,PRME,IBIO,ADMA,IMOS,MTEK,HON,GO,IMXI,LASR,HMR,PSTV,EDAP,SILC,RDNW,MASS,PIII,EGBN,FCEL,PPTA,ELVN,ARTV,CDIO,FBLG,PSHG,PENN,HURA,BDSX,KEQU,CLDX,IBRX,SLAB,COCO,PENG,BLFS,ASPS,CVKD,PRLD,MDCX,CPIX,CETY,FBGL,JXG,GMGI,IBAC,PRPL,ASMB,MLEC,RCEL,ELTX,NXST,PLBY,GEHC,CARL,CNXN,JVA,IMUX,HUDI,BCAL,HIND,HSIC,ARCT,FRGT,KLTO,NMRA,WFCF,BZAI,CAMP,IRD,ADSE,PRQR,ESLA,MITK,HTCO,DERM,OCGN,ALBT,LITE,PVLA,AQMS,BOKF,FTDR,MLAB,RXT,NXT,AUTL,MNY,SEV,KYIV,OVBC,CLYM,CIFR,JL,AKBA,RAIL,BDMD,FIP,AKTX,JBSS,LGIH,ATOM,NBTX,CRIS,DTIL,AUGO,HCM,ISSC,HBIO,CRBU,AVNW,CBUS,MBOT,JAGX,NIU,LEGN,DWSN,BLFY,AVTX,NKSH,ENLT,QCRH,NBIS,AGAE,AUR,GABC,PRDO,MGN,NCI,IPX,CMPS,PRTS,CAPR,FER,HCSG,PMVP,BGLC,BMEA,CURX,OFAL,COYA,INAC,GOOD,CMMB,GSIT,FATBB,HVMC,PMN,CODA,RIME,GDEN,ACLX,IOVA,PSEC,LGN,EYPT,CRSR,PXS,GTEN,COCP,PSKY,AVIR,ABOS,LEGH,NAUT,COOT,RCKY,UCTT,FLEX,BRLS,INVA,LGCB,NWTG,AEHR,RJET,LWLG,ACOG,CGNX,FORM,PLAB,QTTB,GLDD,GANX,ADI,POET,LMB,ESTA,ACHC,FSLY,ELVR,NESR,INO,EDSA,ICCC,EDRY,NVEC,HROW,MIRA,ESHA,EHLD,RCKT,BTAI,LSCC,INNV,CCCC,GASS,QMCO,ESOA,GLBS,ALMS,AGCC,OBA,ALGN,LMAT,CPSS,LWAY,LICN,AXG,KNDI,KPTI,ALLO,CCHH,PAGP,AXTI,NDLS"
-4.014805,7.872175,0.24,0.28,0.12,0.05,NSGA2,1768,1,"NVNO,EWCZ,LGO,PAHC,AROW,CAPS,PRME,IBIO,ADMA,IMOS,MTEK,HON,GO,IMXI,LASR,HMR,PSTV,EDAP,BVS,RDNW,MASS,PIII,PAVM,FCEL,PPTA,ELVN,APA,ARTV,CDIO,FBLG,PSHG,HURA,BDSX,KEQU,CLDX,IBRX,SLAB,PENG,ASPS,CVKD,PRLD,MDCX,CPIX,CETY,FDBC,FBGL,JXG,REBN,GMGI,IBAC,PRPL,ASMB,MLEC,RCEL,ELTX,NXST,PLBY,GEHC,CARL,CNXN,JVA,IMUX,HUDI,BCAL,HIND,HSIC,ARCT,FRGT,KLTO,NMRA,WFCF,CAMP,FTHM,IRD,ADSE,PRQR,ESLA,MITK,HTCO,DERM,OCGN,ALBT,LITE,BATRK,PVLA,BOKF,FTDR,MLAB,RXT,MNY,SEV,OVBC,CLYM,CIFR,JL,AKBA,RAIL,BDMD,FIP,AKTX,LGIH,ATOM,NBTX,CRIS,DTIL,AUGO,HCM,MMTX,EBAY,ISSC,HBIO,CRBU,AVNW,CBUS,MBOT,JAGX,NIU,LEGN,FATE,DWSN,HCAC,BLFY,IMMX,NKSH,ENLT,QCRH,NBIS,AGAE,AUR,PRDO,MGN,NCI,BAYA,IPX,BWIN,CMPS,PRTS,NMFC,CAPR,FER,HCSG,PMVP,BGLC,BMEA,CURX,IVA,OFAL,COYA,GOOD,VSEE,CMMB,FATBB,HVMC,PMN,BCAB,CODA,OSIS,RIME,GDEN,ACLX,IOVA,PSEC,MLAC,CTOR,LGN,EYPT,CRSR,PXS,GTEN,COCP,PSKY,AVIR,ABOS,LEGH,NAUT,COOT,RCKY,UCTT,FLEX,BRLS,INVA,JAZZ,LGCB,NWTG,AEHR,RJET,LWLG,OMH,ACOG,CGNX,FORM,PLAB,QTTB,GLDD,GANX,ADI,LMB,ESTA,ACHC,FSLY,ELVR,NESR,INO,EDSA,ICCC,EDRY,NVEC,HROW,MIRA,ESHA,EHLD,RCKT,BTAI,LSCC,INNV,CCCC,GASS,QMCO,ESOA,GLBS,ALMS,AGCC,OBA,ALGN,LMAT,CPSS,LWAY,LICN,AXG,KNDI,KPTI,CNTX,PRSO,ALLO,QRVO,AXTI"
-4.005212,7.87101,0.25,0.28,0.11,0.05,NSGA2,1768,1,"NVNO,EWCZ,LGO,PAHC,AROW,CAPS,PRME,IBIO,ADMA,IMOS,MTEK,HON,GO,IMXI,LASR,HMR,PSTV,EDAP,BVS,RDNW,MASS,PIII,PAVM,FCEL,PPTA,ELVN,APA,ARTV,CDIO,FBLG,PSHG,HURA,BDSX,KEQU,CLDX,IBRX,SLAB,PENG,ASPS,CVKD,PRLD,MDCX,CPIX,CETY,FDBC,FBGL,JXG,REBN,GMGI,IBAC,PRPL,ASMB,MLEC,RCEL,ELTX,NXST,PLBY,GEHC,CARL,CNXN,JVA,IMUX,HUDI,BCAL,HIND,HSIC,ARCT,FRGT,KLTO,NMRA,WFCF,CAMP,FTHM,IRD,ADSE,PRQR,ESLA,MITK,HTCO,DERM,OCGN,ALBT,LITE,BATRK,PVLA,BOKF,FTDR,MLAB,RXT,MNY,SEV,OVBC,CLYM,CIFR,JL,AKBA,RAIL,BDMD,FIP,AKTX,LGIH,ATOM,NBTX,CRIS,DTIL,AUGO,HCM,MMTX,EBAY,ISSC,HBIO,CRBU,AVNW,CBUS,MBOT,JAGX,NIU,LEGN,FATE,DWSN,HCAC,BLFY,IMMX,NKSH,ENLT,QCRH,NBIS,AGAE,AUR,PRDO,MGN,NCI,BAYA,IPX,BWIN,CMPS,PRTS,NMFC,CAPR,FER,HCSG,PMVP,BGLC,BMEA,CURX,IVA,OFAL,COYA,GOOD,VSEE,CMMB,FATBB,HVMC,PMN,BCAB,OSIS,RIME,GDEN,ACLX,IOVA,PSEC,MLAC,CTOR,LGN,EYPT,CRSR,PXS,GTEN,COCP,PSKY,AVIR,ABOS,LEGH,NAUT,COOT,RCKY,UCTT,FLEX,BRLS,INVA,JAZZ,LGCB,NWTG,AEHR,RJET,LWLG,OMH,ACOG,CGNX,FORM,PLAB,QTTB,GLDD,GANX,ADI,ESTA,ACHC,APRE,FSLY,ELVR,EDSA,ICCC,EDRY,NVEC,HROW,MIRA,ESHA,EHLD,RCKT,LLYVK,BTAI,LSCC,INNV,CCCC,GASS,QMCO,ESOA,GLBS,ALMS,AGCC,OBA,ALGN,LMAT,CPSS,LICN,AXG,KNDI,KPTI,CNTX,PRSO,ALLO,QRVO,AXTI"
-3.978281,7.852689000000001,0.26,0.28,0.1,0.05,NSGA2,1768,1,"EWCZ,LGO,PAHC,AROW,CAPS,PRME,IBIO,ADMA,IMOS,MTEK,HON,GO,IMXI,LASR,HMR,PSTV,EDAP,BVS,RDNW,MASS,PIII,PAVM,FCEL,PPTA,ELVN,APA,ARTV,CDIO,FBLG,PSHG,HURA,BDSX,KEQU,CLDX,IBRX,SLAB,PENG,ASPS,CVKD,PRLD,MDCX,CPIX,CETY,FDBC,FBGL,JXG,GMGI,IBAC,PRPL,ASMB,MLEC,RCEL,ELTX,NXST,PLBY,GEHC,CARL,CNXN,JVA,IMUX,HUDI,BCAL,HIND,HSIC,ARCT,FRGT,KLTO,NMRA,WFCF,CAMP,FTHM,IRD,ADSE,PRQR,ESLA,MITK,HTCO,DERM,OCGN,ALBT,LITE,BATRK,PVLA,BOKF,FTDR,MLAB,RXT,MNY,SEV,OVBC,CLYM,CIFR,JL,AKBA,RAIL,BDMD,FIP,AKTX,LGIH,ATOM,NBTX,CRIS,DTIL,AUGO,HCM,MMTX,EBAY,ISSC,HBIO,CRBU,AVNW,CBUS,MBOT,MRVI,JAGX,NIU,LEGN,DWSN,BLFY,LNT,NWL,NKSH,ENLT,QCRH,NBIS,AGAE,AUR,PRDO,MGN,NCI,BAYA,IPX,BWIN,CMPS,PRTS,NMFC,CAPR,FER,HCSG,PMVP,BGLC,BMEA,CURX,IVA,OFAL,COYA,GOOD,VSEE,CMMB,FATBB,HVMC,PMN,BCAB,OSIS,RIME,GDEN,ACLX,IOVA,PSEC,MLAC,CTOR,LGN,EYPT,CRSR,PXS,GTEN,COCP,PSKY,AVIR,ABOS,LEGH,NAUT,COOT,RCKY,UCTT,FLEX,BRLS,INVA,JAZZ,LGCB,NWTG,AEHR,RJET,LWLG,OMH,ACOG,CGNX,FORM,PLAB,QTTB,GLDD,GANX,ADI,ESTA,ACHC,FSLY,ELVR,EDSA,ICCC,EDRY,NVEC,HROW,MIRA,ESHA,EHLD,RCKT,LLYVK,BTAI,LSCC,INNV,CCCC,GASS,QMCO,ESOA,GLBS,ALMS,AGCC,OBA,ALGN,LMAT,CPSS,LICN,AXG,KNDI,KPTI,CNTX,PRSO,ALLO,QRVO,AXTI"
-3.973341,7.702141000000001,0.25,0.28,0.11,0.05,NSGA2,1768,1,"CLBT,EWCZ,LGO,PAHC,AROW,MNSB,CAPS,PRME,IBIO,ADMA,IMOS,MTEK,HON,GO,IMXI,LASR,HMR,PSTV,EDAP,SILC,RDNW,PIII,FCEL,PPTA,ELVN,ARTV,CDIO,FBLG,PSHG,PENN,HURA,BDSX,KEQU,CLDX,IBRX,SLAB,PENG,ASPS,CVKD,PRLD,MDCX,CPIX,CETY,FBGL,JXG,GMGI,IBAC,PRPL,ASMB,MLEC,CHAR,LINE,AVT,RCEL,ELTX,NXST,ALM,GEHC,CARL,LAND,CALM,EXC,CNXN,JVA,IMUX,HUDI,BCAL,HIND,HSIC,ARCT,FRGT,KLTO,NMRA,WFCF,BZAI,CAMP,FTHM,IRD,ADSE,PRQR,ESLA,CMPX,MITK,HTCO,DERM,OCGN,ALBT,LITE,PVLA,AQMS,BOKF,FTDR,MLAB,RXT,NXT,AUTL,MNY,SEV,KYIV,OVBC,CLYM,CIFR,JL,AKBA,RAIL,BDMD,FIP,AKTX,JBSS,LGIH,ATOM,NBTX,CRIS,DTIL,AUGO,HCM,ISSC,HBIO,CRBU,AVNW,CBUS,MBOT,JAGX,NIU,LEGN,FATE,DWSN,HCAC,BLFY,IMMX,AIXI,NKSH,ENLT,QCRH,AGAE,AUR,GABC,PRDO,MGN,NCI,IPX,CMPS,PRTS,CAPR,PMVP,BGLC,BMEA,CURX,OFAL,GP,CDNL,CMMB,FATBB,HVMC,PMN,CODA,GDEN,ACLX,IOVA,PSEC,MLAC,LGN,EYPT,CRSR,FERA,PXS,GRCE,COCP,PSKY,AVIR,ABOS,LEGH,NAUT,COOT,RCKY,UCTT,FLEX,BRLS,INVA,JAZZ,LGCB,NWTG,AEHR,RJET,UFPT,LWLG,OMH,ACOG,CGNX,FORM,PLAB,QTTB,GLDD,GANX,ADI,LMB,ESTA,ACHC,FSLY,ELVR,NESR,INO,EDSA,ICCC,EDRY,ENTG,HROW,ESHA,EHLD,RCKT,BTAI,LSCC,INNV,CCCC,GASS,QMCO,ESOA,GLBS,ALMS,AGCC,OBA,ALGN,LMAT,CPSS,LWAY,LICN,AXG,KNDI,KPTI,ALLO,CCHH,PAGP,AXTI,NDLS"
-3.954126,7.690986,0.25,0.26,0.12,0.05,NSGA2,1768,1,"CLBT,EWCZ,LGO,PAHC,AROW,CAPS,PRME,IBIO,ADMA,IMOS,MTEK,HON,GO,IMXI,LASR,HMR,PSTV,EDAP,SILC,RDNW,PIII,EGBN,FCEL,PPTA,ELVN,ARTV,CDIO,FBLG,PSHG,PENN,HURA,BDSX,KEQU,CLDX,IBRX,SLAB,PENG,ASPS,CVKD,PRLD,MDCX,CPIX,CETY,FBGL,JXG,GMGI,IBAC,PRPL,ASMB,MLEC,CHAR,LINE,AVT,RCEL,ELTX,NXST,ALM,GEHC,CARL,LAND,CALM,EXC,CNXN,JVA,IMUX,HUDI,BCAL,HIND,HSIC,ARCT,FRGT,KLTO,NMRA,WFCF,BZAI,CAMP,FTHM,IRD,ADSE,PRQR,ESLA,CMPX,MITK,HTCO,DERM,OCGN,ALBT,LITE,PVLA,AQMS,BOKF,FTDR,MLAB,RXT,NXT,AUTL,MNY,SEV,KYIV,OVBC,CLYM,CIFR,JL,AKBA,RAIL,BDMD,FIP,AKTX,JBSS,LGIH,ATOM,NBTX,CRIS,DTIL,AUGO,HCM,ISSC,HBIO,CRBU,AVNW,CBUS,MBOT,JAGX,NIU,LEGN,FATE,DWSN,HCAC,BLFY,IMMX,AIXI,NKSH,ENLT,QCRH,AGAE,AUR,GABC,PRDO,MGN,NCI,IPX,CMPS,PRTS,CAPR,PMVP,BGLC,BMEA,CURX,OFAL,GP,CDNL,CMMB,FATBB,HVMC,PMN,CODA,GDEN,ACLX,IOVA,PSEC,MLAC,LGN,EYPT,CRSR,FERA,PXS,GRCE,COCP,ABOS,LEGH,GMHS,NAUT,COOT,RCKY,UCTT,FLEX,BRLS,INVA,JAZZ,LGCB,NWTG,AEHR,RJET,LWLG,ACOG,CGNX,FORM,QTTB,GLDD,GANX,ADI,LMB,ESTA,ACHC,FSLY,ELVR,NESR,INO,EDSA,ICCC,EDRY,ENTG,HROW,ESHA,EHLD,RCKT,BTAI,LSCC,INNV,CCCC,GASS,QMCO,ESOA,GLBS,ALMS,AGCC,OBA,ALGN,LMAT,CPSS,LWAY,LICN,AXG,KNDI,KPTI,ALLO,CCHH,PAGP,AXTI,NDLS"
-3.936815,7.684694,0.22,0.25,0.12,0.05,NSGA2,1768,1,"EWCZ,LGO,PAHC,AROW,MNSB,CAPS,PRME,IBIO,ADMA,IMOS,MTEK,HON,GO,IMXI,LASR,HMR,PSTV,EDAP,SILC,RDNW,MASS,PIII,EGBN,FCEL,PPTA,ELVN,ARTV,CDIO,FBLG,PSHG,PENN,HURA,BDSX,KEQU,CLDX,IBRX,SLAB,COCO,PENG,BLFS,ASPS,CVKD,PRLD,MDCX,CPIX,CETY,FBGL,JXG,GMGI,IBAC,PRPL,ASMB,MLEC,RCEL,ELTX,NXST,PLBY,GEHC,CARL,CNXN,JVA,IMUX,HUDI,BCAL,HIND,HSIC,ARCT,FRGT,KLTO,NMRA,WFCF,CAMP,IRD,ADSE,PRQR,ESLA,MITK,HTCO,DERM,OCGN,ALBT,LITE,PVLA,AQMS,BOKF,FTDR,MLAB,RXT,NXT,AUTL,MNY,SEV,KYIV,OVBC,CLYM,CIFR,JL,AKBA,RAIL,BDMD,FIP,AKTX,JBSS,LGIH,ATOM,NBTX,CRIS,DTIL,AUGO,HCM,ISSC,HBIO,CRBU,AVNW,CBUS,MBOT,JAGX,NIU,LEGN,FATE,DWSN,HCAC,BLFY,IMMX,NKSH,ENLT,QCRH,AGAE,AUR,GABC,PRDO,MGN,NCI,IPX,CMPS,PRTS,CAPR,CCG,PMVP,BGLC,BMEA,CURX,OFAL,GP,CDNL,CMMB,FATBB,HVMC,PMN,CODA,GDEN,ACLX,IOVA,PSEC,MLAC,LGN,EYPT,CRSR,FERA,PXS,GRCE,COCP,ABOS,LEGH,GMHS,NAUT,COOT,RCKY,UCTT,FLEX,BRLS,INVA,JAZZ,LGCB,NWTG,AEHR,RJET,LWLG,ALRM,ACOG,CGNX,FORM,QTTB,GLDD,GANX,ADI,LMB,ESTA,ACHC,FSLY,ELVR,NESR,INO,EDSA,ICCC,EDRY,NVEC,HROW,MIRA,ESHA,EHLD,RCKT,BTAI,LSCC,INNV,CCCC,GASS,QMCO,ESOA,GLBS,ALMS,AGCC,OBA,ALGN,LMAT,CPSS,LWAY,LICN,AXG,KNDI,KPTI,ALLO,CCHH,PAGP,AXTI,NDLS"
-3.932501,7.683428,0.24,0.25,0.11,0.05,NSGA2,1768,1,"CLBT,EWCZ,LGO,PAHC,AROW,CAPS,PRME,IBIO,ADMA,IMOS,MTEK,HON,GO,IMXI,LASR,HMR,PSTV,EDAP,SILC,RDNW,PIII,FCEL,PPTA,ELVN,ARTV,CDIO,FBLG,PSHG,PENN,HURA,BDSX,KEQU,CLDX,IBRX,SLAB,PENG,ASPS,CVKD,PRLD,MDCX,CPIX,CETY,FBGL,JXG,GMGI,IBAC,MLEC,RCEL,ELTX,NXST,ALM,GEHC,CARL,LAND,CALM,EXC,CNXN,JVA,IMUX,BCAL,HIND,HSIC,ARCT,FRGT,KLTO,NMRA,WFCF,BZAI,CAMP,FTHM,IRD,ADSE,PRQR,ESLA,CMPX,MITK,HTCO,DERM,OCGN,ALBT,LITE,PVLA,AQMS,BOKF,FTDR,MLAB,RXT,NXT,AUTL,MNY,SEV,KYIV,OVBC,CLYM,CIFR,JL,AKBA,RAIL,BDMD,FIP,AKTX,JBSS,LGIH,ATOM,NBTX,CRIS,DTIL,AUGO,HCM,ISSC,HBIO,CRBU,AVNW,CBUS,MBOT,JAGX,NIU,LEGN,FATE,DWSN,HCAC,BLFY,IMMX,AIXI,NKSH,ENLT,QCRH,AGAE,AUR,GABC,PRDO,MGN,NCI,IPX,CMPS,PRTS,CAPR,PMVP,BGLC,BMEA,CURX,OFAL,GP,CDNL,CMMB,FATBB,HVMC,PMN,CODA,GDEN,ACLX,IOVA,PSEC,MLAC,LGN,EYPT,CRSR,FERA,PXS,GRCE,COCP,ABOS,LEGH,GMHS,NAUT,COOT,RCKY,UCTT,FLEX,BRLS,INVA,JAZZ,LGCB,NWTG,AEHR,RJET,LWLG,ACOG,CGNX,FORM,QTTB,GLDD,GANX,ADI,LMB,ESTA,ACHC,FSLY,ELVR,NESR,INO,EDSA,ICCC,EDRY,ENTG,HROW,ESHA,EHLD,RCKT,BTAI,LSCC,INNV,CCCC,GASS,QMCO,ESOA,GLBS,ALMS,AGCC,OBA,ALGN,LMAT,CPSS,LWAY,LICN,AXG,KNDI,KPTI,ALLO,CCHH,PAGP,AXTI,NDLS"
