f1 (Return),f2 (Risk),grade_A_pct,grade_B_pct,grade_C_pct,grade_D_pct,method,N,seed,tickers
-3.137799999999999,6.507687000000002,0.38,0.27,0.13,0.04,NSGA2,1768,0,"JLHL,EWCZ,PAA,NATR,LGO,LIND,CSX,CGCT,PRME,BOLD,PSTV,RDNW,IPGP,PIII,BMM,NCEW,PPTA,GLOO,ODFL,ELVN,APA,ARTV,CDIO,PBFS,FINW,HURA,BDSX,PHAT,BLFS,DLTR,ASPS,CVKD,PRLD,MDCX,CPIX,RCON,CTW,FBGL,GMGI,MLEC,CCSI,ELTX,NWBI,PLBY,ALM,CALM,LAFA,ACFN,PSNY,IMUX,HIND,DMLP,NUVL,KLTO,FRAF,NMRA,DRUG,OS,CAMP,FTHM,IRD,ADSE,MITK,GSM,OCGN,NNDM,POM,LITE,PVLA,ONMD,BOKF,AFRI,FTDR,CHEC,MLAB,ATRA,HFWA,AQB,SEV,KYIV,BBCP,CLYM,ALEC,AVBH,JL,PRAX,NOEM,BDMD,CCEC,APGE,AKTX,JBSS,LGIH,CRIS,AUGO,CRSP,LIN,CRBU,AMAT,PRCH,INVE,FMNB,ESEA,CBUS,ENPH,NIU,MLKN,LFST,FATE,DWSN,IMMX,NWL,FMST,PRDO,PRTS,ORIC,CAPR,PMVP,BGLC,CURX,MDWD,OFAL,LBRDA,JRVR,NKTX,MKTX,BLUW,FATBB,MRBK,HVMC,PSMT,CCEP,NOVT,PMN,BCAB,CODA,IOVA,MLAC,CTOR,GROW,LGN,PXS,ELUT,BELFB,AVIR,ABOS,CHA,INDP,RCKY,LGCB,AEHR,LWLG,OMH,ALRM,HOFT,DAAQ,COHU,NMIH,ACOG,CGNX,RKLB,GSAT,PECO,DTSQ,NVCR,EVGO,AAON,EFSI,ANDE,GANX,ATNI,ACHC,APRE,BATRA,ELVR,ALXO,PULM,POWI,OSBC,EDSA,EM,EDRY,RDVT,ALF,AXON,FLXS,LLYVK,INNV,CCCC,KOSS,NWGL,PROK,RGLD,ESOA,GLBS,ALMS,EZRA,AGCC,ALGN,LMAT,LIQT,CTLP,AXG,JRSH,KNDI,KPTI,ASRT,DTCX,ALLO,AXTI,NDLS"
-3.1441559999999997,6.508399000000002,0.35,0.29,0.12,0.04,NSGA2,1768,0,"JLHL,CVBF,EWCZ,PAA,NATR,LGO,LIND,CSX,CGCT,PRME,BOLD,PSTV,EURK,RDNW,IPGP,PIII,BMM,NCEW,PPTA,GLOO,ODFL,APA,ARTV,CDIO,PBFS,FINW,HURA,BDSX,IBRX,PHAT,BLFS,DLTR,ASPS,CVKD,NFBK,MDCX,CPIX,CTW,FBGL,GMGI,MLEC,CCSI,ELTX,NWBI,PLBY,ALM,CALM,LAFA,ACFN,MDGL,HAVAU,PSNY,IMUX,HIND,NUVL,KLTO,FRAF,NMRA,DRUG,OS,CAMP,IRD,ADSE,MITK,GSM,OCGN,POM,LITE,PVLA,BOKF,AFRI,FTDR,CHEC,MLAB,ATRA,HFWA,AQB,SEV,KYIV,BBCP,CLYM,JL,PRAX,NOEM,BDMD,CCEC,APGE,MESH,AKTX,LGIH,CRIS,AUGO,CRSP,RDWR,ISSC,LIN,CRBU,AMAT,PRCH,INVE,FMNB,ESEA,CBUS,INCR,HWKN,ENPH,NIU,LFST,FATE,DWSN,NWL,FMST,CNTY,PRTS,ORIC,CAPR,PMVP,BGLC,JANX,OFAL,LBRDA,JRVR,NKTX,MKTX,BLUW,FATBB,MRBK,HVMC,PSMT,CCEP,NOVT,PMN,BCAB,CODA,IOVA,MLAC,CTOR,GROW,LGN,RAPT,PXS,ELUT,ATRO,BELFB,RIVN,AVIR,ABOS,CHA,INDP,RCKY,UCTT,LGCB,PKOH,AEHR,LWLG,OMH,ALRM,HOFT,DAAQ,LBTYK,NMIH,ACOG,CGNX,PECO,DTSQ,NVCR,EVGO,AAON,GANX,ATNI,ACHC,APRE,FSLY,BATRA,ELVR,ALXO,PULM,POWI,OSBC,EDSA,EM,EDRY,RDVT,ALF,FLXS,LLYVK,INNV,CCCC,KOSS,NWGL,PROK,RGLD,ESOA,GLBS,ALMS,EZRA,AGCC,LMAT,LIQT,KPTI,ASRT,DTCX,ALLO,AXTI,NDLS"
-3.155290999999999,6.5121480000000025,0.38,0.28,0.13,0.04,NSGA2,1768,0,"JLHL,EWCZ,PAA,NATR,LGO,LIND,CSX,CGCT,PRME,BOLD,PSTV,RDNW,IPGP,PIII,BMM,NCEW,PPTA,GLOO,ODFL,ELVN,APA,ARTV,CDIO,PBFS,FINW,HURA,BDSX,PHAT,BLFS,DLTR,ASPS,CVKD,PRLD,MDCX,CPIX,RCON,CTW,FBGL,GMGI,MLEC,CCSI,ELTX,NWBI,PLBY,ALM,CALM,LAFA,ACFN,PSNY,IMUX,HIND,DMLP,NUVL,KLTO,FRAF,NMRA,DRUG,OS,CAMP,FTHM,IRD,ADSE,MITK,GSM,OCGN,NNDM,POM,LITE,PVLA,ONMD,BOKF,AFRI,FTDR,CHEC,MLAB,ATRA,HFWA,AQB,SEV,KYIV,BBCP,CLYM,ALEC,AVBH,JL,PRAX,NOEM,BDMD,CCEC,APGE,AKTX,JBSS,LGIH,CRIS,AUGO,CRSP,LIN,CRBU,AMAT,PRCH,INVE,FMNB,ESEA,CBUS,ENPH,NIU,MLKN,LFST,FATE,DWSN,IMMX,NWL,FMST,PRDO,PRTS,ORIC,CAPR,PMVP,BGLC,CURX,MDWD,OFAL,LBRDA,JRVR,NKTX,MKTX,BLUW,FATBB,MRBK,HVMC,PSMT,CCEP,NOVT,PMN,BCAB,CODA,IOVA,MLAC,CTOR,GROW,LGN,PXS,ELUT,BELFB,AVIR,ABOS,CHA,INDP,RCKY,UCTT,LGCB,AEHR,LWLG,OMH,ALRM,HOFT,DAAQ,COHU,NMIH,ACOG,CGNX,RKLB,GSAT,PECO,DTSQ,NVCR,EVGO,AAON,EFSI,ANDE,GANX,ATNI,ACHC,APRE,BATRA,ELVR,ALXO,PULM,POWI,OSBC,EDSA,EM,EDRY,RDVT,ALF,AXON,FLXS,LLYVK,INNV,CCCC,KOSS,NWGL,PROK,RGLD,ESOA,GLBS,ALMS,EZRA,AGCC,ALGN,LMAT,LIQT,CTLP,AXG,JRSH,KNDI,KPTI,ASRT,DTCX,ALLO,AXTI,NDLS"
-3.1682709999999994,6.514091000000002,0.36,0.29,0.12,0.04,NSGA2,1768,0,"JLHL,EWCZ,NATR,LGO,LIND,CSX,CGCT,PRME,BOLD,PSTV,EURK,RDNW,IPGP,PIII,BMM,NCEW,PPTA,GLOO,ODFL,APA,ARTV,CDIO,PBFS,FINW,HURA,BDSX,IBRX,PHAT,BLFS,DLTR,ASPS,CVKD,NFBK,MDCX,CPIX,CTW,FBGL,GMGI,MLEC,CCSI,ELTX,NWBI,PLBY,ALM,CALM,LAFA,ACFN,MDGL,HAVAU,PSNY,IMUX,HIND,NUVL,KLTO,FRAF,NMRA,DRUG,OS,CAMP,IRD,ADSE,MITK,GSM,OCGN,POM,LITE,PVLA,BOKF,AFRI,FTDR,CHEC,MLAB,ATRA,HFWA,AQB,SEV,KYIV,BBCP,CLYM,JL,PRAX,NOEM,BDMD,CCEC,APGE,MESH,AKTX,LGIH,CRIS,AUGO,CRSP,RDWR,ISSC,LIN,CRBU,AMAT,PRCH,INVE,FMNB,ESEA,CBUS,INCR,HWKN,ENPH,NIU,LFST,FATE,DWSN,NWL,FMST,CNTY,PRTS,ORIC,CAPR,PMVP,BGLC,JANX,OFAL,LBRDA,JRVR,NKTX,MKTX,BLUW,FATBB,MRBK,HVMC,PSMT,CCEP,NOVT,PMN,BCAB,CODA,IOVA,MLAC,CTOR,GROW,LGN,RAPT,PXS,ELUT,ATRO,BELFB,RIVN,AVIR,ABOS,CHA,INDP,RCKY,UCTT,LGCB,PKOH,AEHR,LWLG,OMH,ALRM,HOFT,DAAQ,LBTYK,NMIH,ACOG,CGNX,PECO,DTSQ,NVCR,EVGO,AAON,GANX,ATNI,ACHC,APRE,FSLY,BATRA,ELVR,ALXO,PULM,POWI,OSBC,EDSA,EM,EDRY,RDVT,ALF,FLXS,LLYVK,INNV,CCCC,KOSS,NWGL,PROK,RGLD,ESOA,GLBS,ALMS,EZRA,AGCC,ALGN,LMAT,LIQT,CTLP,AXG,JRSH,KNDI,KPTI,ASRT,DTCX,ALLO,AXTI,NDLS"
-3.190486,6.529143000000002,0.33,0.25,0.12,0.04,NSGA2,1768,0,"JLHL,EWCZ,PAA,NATR,LGO,LIND,CSX,CGCT,PRME,BOLD,PSTV,RDNW,IPGP,PIII,BMM,NCEW,PPTA,GLOO,ODFL,ELVN,APA,ARTV,CDIO,PBFS,FINW,HURA,BDSX,PHAT,BLFS,DLTR,ASPS,CVKD,PRLD,MDCX,CPIX,RCON,CTW,FBGL,GMGI,MLEC,CCSI,ELTX,NWBI,PLBY,ALM,CALM,LAFA,ACFN,PSNY,IMUX,HIND,DMLP,NUVL,KLTO,FRAF,NMRA,DRUG,OS,CAMP,FTHM,IRD,ADSE,MITK,GSM,OCGN,NNDM,POM,LITE,PVLA,ONMD,BOKF,AFRI,FTDR,CHEC,MLAB,ATRA,HFWA,AQB,SEV,KYIV,BBCP,CLYM,ALEC,AVBH,JL,PRAX,NOEM,BDMD,CCEC,APGE,AKTX,JBSS,LGIH,CRIS,AUGO,CRSP,LIN,CRBU,AMAT,PRCH,INVE,FMNB,ESEA,CBUS,ENPH,NIU,MLKN,LFST,FATE,DWSN,IMMX,FMST,AUR,PRTS,ORIC,CAPR,PMVP,BGLC,CURX,MDWD,JANX,OFAL,LBRDA,CMMB,NKTX,BLUW,FATBB,MAYS,MRBK,HVMC,PLCE,PSMT,CCEP,NOVT,PMN,BCAB,CODA,ONCY,GENK,FORA,ACLX,IOVA,MLAC,CTOR,GROW,LGN,PXS,ELUT,BELFB,RIVN,AVIR,ABOS,RELY,CHA,INDP,RCKY,UCTT,LGCB,PKOH,AEHR,FTEK,LWLG,OMH,ALRM,HOFT,DAAQ,CGNX,PECO,DTSQ,NVCR,EVGO,ANDE,NEXM,GANX,ATNI,ACHC,APRE,FSLY,BATRA,ELVR,ALXO,POWI,EM,EDRY,KLRS,RDVT,ESPR,ALF,AXON,FLXS,LLYVK,INNV,CCCC,KOSS,NWGL,PROK,ESOA,GLBS,ALMS,AGCC,LMAT,LIQT,AXG,JRSH,KPTI,ASRT,DTCX,ALLO,AXTI,NDLS"
-3.1948389999999995,6.542731000000002,0.37,0.29,0.12,0.05,NSGA2,1768,0,"JLHL,EWCZ,PAA,NATR,LGO,LIND,CSX,CGCT,PRME,BOLD,MBCN,PSTV,RDNW,NVTS,IPGP,PIII,BMM,NCEW,PPTA,GLOO,ODFL,ELVN,APA,ARTV,CDIO,PBFS,FINW,HURA,BDSX,PHAT,BLFS,DLTR,ASPS,CVKD,PRLD,MDCX,CPIX,RCON,CTW,FBGL,GMGI,MLEC,CCSI,ELTX,NWBI,PLBY,ALM,CALM,LAFA,ACFN,PSNY,IMUX,HIND,NUVL,KLTO,FRAF,NMRA,DRUG,OS,CAMP,FTHM,IRD,ADSE,MITK,GSM,OCGN,POM,LITE,PVLA,BOKF,AFRI,FTDR,CHEC,MLAB,ATRA,HFWA,AQB,SEV,KYIV,BBCP,CLYM,AVBH,JL,PRAX,NOEM,BDMD,CCEC,APGE,MESH,AKTX,LGIH,CRIS,AUGO,CRSP,RDWR,ISSC,LIN,CRBU,AMAT,PRCH,INVE,FMNB,ESEA,CBUS,HWKN,ENPH,NIU,LFST,FATE,DWSN,NWL,FMST,AGAE,CNTY,PRTS,CAPR,PMVP,BGLC,CURX,MDWD,JANX,OFAL,LBRDA,CMMB,NKTX,BLUW,FATBB,MAYS,MRBK,HVMC,PLCE,PSMT,CCEP,NOVT,PMN,BCAB,CODA,ONCY,GENK,OSIS,FORA,IOVA,MLAC,CTOR,GROW,LGN,PXS,ELUT,ATRO,BELFB,AVIR,ABOS,EDIT,INDP,CERS,NAUT,UCTT,LGCB,AEHR,LWLG,ALRM,HOFT,DAAQ,NMIH,ACOG,CGNX,GSAT,PECO,QTTB,DTSQ,NVCR,EVGO,AAON,GANX,ATNI,ACHC,APRE,FSLY,BATRA,ELVR,ALXO,PULM,POWI,OSBC,EDSA,EM,EDRY,RDVT,ALF,AXON,FLXS,LLYVK,CCCC,KOSS,NWGL,PROK,RGLD,ESOA,GLBS,ALMS,EZRA,AGCC,ALGN,LMAT,LIQT,CTLP,AXG,JRSH,KNDI,KPTI,ASRT,DTCX,ALLO,AXTI,NDLS"
-3.2020119999999994,6.5568230000000005,0.37,0.28,0.11,0.05,NSGA2,1768,0,"JLHL,EWCZ,PAA,NATR,LGO,LIND,CSX,CGCT,PRME,BOLD,PSTV,RDNW,IPGP,PIII,BMM,NCEW,PPTA,GLOO,APA,BYSI,ARTV,CDIO,PBFS,FINW,HURA,BDSX,PHAT,BLFS,DLTR,ASPS,CVKD,MDCX,CPIX,CTW,FBGL,GMGI,MLEC,PCAR,CCSI,ELTX,NWBI,ALM,CALM,GIBO,ACFN,ALIS,PSNY,IMUX,HIND,NUVL,KLTO,FRAF,NMRA,DRUG,OS,CAMP,IRD,ADSE,MITK,GSM,OCGN,POM,LITE,PVLA,BOKF,AFRI,FTDR,CHEC,MLAB,ATRA,HFWA,AQB,SEV,KYIV,BBCP,CLYM,AVBH,JL,PRAX,NOEM,BDMD,CCEC,APGE,MESH,AKTX,LGIH,CRIS,AUGO,CRSP,RDWR,ISSC,LIN,CRBU,AMAT,PRCH,INVE,FMNB,ESEA,CBUS,HWKN,ENPH,NIU,LFST,FATE,DWSN,NWL,FMST,AGAE,CNTY,PRTS,CAPR,PMVP,BGLC,CURX,MDWD,JANX,OFAL,LBRDA,CMMB,NKTX,BLUW,FATBB,MAYS,MRBK,HVMC,PLCE,PSMT,CCEP,NOVT,PMN,BCAB,CODA,ONCY,GENK,FORA,ACLX,IOVA,MLAC,CTOR,GROW,LGN,PXS,ELUT,ATRO,BELFB,AVIR,ABOS,EDIT,INDP,CERS,NAUT,UCTT,LGCB,AEHR,LWLG,ALRM,HOFT,DAAQ,NMIH,ACOG,CGNX,GSAT,PECO,QTTB,DTSQ,NVCR,EVGO,AAON,ANDE,GANX,ATNI,ACHC,APRE,FSLY,BATRA,ELVR,ALXO,PULM,POWI,OSBC,EDSA,EM,EDRY,RDVT,ALF,AXON,FLXS,LLYVK,INNV,CCCC,KOSS,NWGL,PROK,RGLD,ESOA,GLBS,ALMS,EZRA,AGCC,ALGN,LMAT,LIQT,CTLP,AXG,JRSH,KNDI,KPTI,ASRT,DTCX,ALLO,AXTI,NDLS"
-3.215435,6.562861000000002,0.37,0.28,0.12,0.05,NSGA2,1768,0,"JLHL,EWCZ,PAA,NATR,LGO,LIND,CSX,CGCT,PRME,BOLD,PSTV,RDNW,IPGP,PIII,BMM,NCEW,PPTA,GLOO,APA,BYSI,ARTV,CDIO,PBFS,FINW,HURA,BDSX,APPN,PHAT,BLFS,DLTR,ASPS,CVKD,MDCX,CPIX,KIDS,CTW,FBGL,GMGI,MLEC,PCAR,CCSI,ELTX,NWBI,ALM,CALM,GIBO,ACFN,ALIS,PSNY,IMUX,HIND,NUVL,KLTO,FRAF,NMRA,DRUG,OS,CAMP,IRD,ADSE,MITK,GSM,OCGN,POM,LITE,PVLA,BOKF,AFRI,FTDR,CHEC,MLAB,ATRA,HFWA,AQB,SEV,KYIV,BBCP,CLYM,AVBH,JL,PRAX,NOEM,BDMD,CCEC,APGE,MESH,AKTX,LGIH,CRIS,AUGO,CRSP,RDWR,ISSC,LIN,CRBU,AMAT,PRCH,INVE,FMNB,ESEA,CBUS,HWKN,ENPH,NIU,LFST,FATE,DWSN,NWL,FMST,AGAE,CNTY,PRTS,CAPR,PMVP,BGLC,CURX,MDWD,JANX,OFAL,LBRDA,CMMB,NKTX,BLUW,FATBB,MAYS,MRBK,HVMC,PLCE,PSMT,CCEP,NOVT,PMN,BCAB,CODA,ONCY,GENK,FORA,ACLX,IOVA,MLAC,CTOR,GROW,LGN,PXS,ELUT,ATRO,BELFB,AVIR,ABOS,EDIT,INDP,CERS,NAUT,UCTT,LGCB,AEHR,LWLG,ALRM,HOFT,DAAQ,NMIH,ACOG,CGNX,GSAT,PECO,QTTB,DTSQ,NVCR,EVGO,AAON,ANDE,GANX,ATNI,ACHC,APRE,FSLY,BATRA,DGXX,ELVR,ALXO,PULM,POWI,OSBC,EDSA,EM,EDRY,RDVT,ALF,AXON,FLXS,LLYVK,INNV,CCCC,KOSS,NWGL,PROK,RGLD,ESOA,GLBS,ALMS,EZRA,AGCC,ALGN,LMAT,LIQT,CTLP,AXG,JRSH,KNDI,KPTI,ASRT,DTCX,ALLO,AXTI,NDLS"
-3.2618559999999994,6.570186000000001,0.37,0.29,0.13,0.05,NSGA2,1768,0,"JLHL,EWCZ,PAA,NATR,LGO,LIND,CSX,CGCT,PRME,BOLD,PSTV,RDNW,IPGP,PIII,BMM,NCEW,PPTA,GLOO,ODFL,ELVN,APA,ARTV,CDIO,PBFS,FINW,HURA,BDSX,IBRX,PHAT,BLFS,DLTR,ASPS,CVKD,PRLD,MDCX,CPIX,RCON,CTW,FBGL,GMGI,MLEC,CCSI,ELTX,NWBI,PLBY,ALM,CALM,LAFA,ACFN,PSNY,IMUX,HIND,NUVL,KLTO,FRAF,NMRA,DRUG,OS,CAMP,FTHM,IRD,ADSE,MITK,GSM,OCGN,POM,LITE,PVLA,BOKF,AFRI,FTDR,CHEC,MLAB,ATRA,HFWA,AQB,SEV,KYIV,BBCP,CLYM,AVBH,JL,PRAX,NOEM,BDMD,CCEC,APGE,MESH,AKTX,LGIH,CRIS,AUGO,CRSP,RDWR,ISSC,LIN,CRBU,AMAT,PRCH,INVE,FMNB,ESEA,CBUS,HWKN,ENPH,NIU,LFST,FATE,DWSN,NWL,FMST,AGAE,CNTY,PRTS,CAPR,PMVP,BGLC,CURX,MDWD,JANX,OFAL,LBRDA,CMMB,NKTX,BLUW,FATBB,MAYS,MRBK,HVMC,PLCE,PSMT,CCEP,NOVT,PMN,BCAB,CODA,ONCY,GENK,OSIS,FORA,IOVA,MLAC,CTOR,GROW,LGN,PXS,ELUT,ATRO,BELFB,AVIR,ABOS,EDIT,INDP,CERS,NAUT,RCKY,UCTT,DMAC,LGCB,AEHR,LWLG,OMH,ALRM,HOFT,DAAQ,COHU,NMIH,ACOG,CGNX,GSBC,CEPV,PECO,DTSQ,NVCR,EVGO,ANDE,GANX,ATNI,ACHC,APRE,FSLY,BATRA,ELVR,ALXO,PULM,POWI,OSBC,EDSA,EM,EDRY,RDVT,ALF,AXON,FLXS,LLYVK,INNV,CCCC,KOSS,NWGL,PROK,RGLD,ESOA,GLBS,ALMS,EZRA,AGCC,ALGN,LMAT,LIQT,CTLP,AXG,JRSH,KNDI,KPTI,ASRT,DTCX,ALLO,AXTI,NDLS"
-3.267856,6.625823000000002,0.28,0.27,0.11,0.04,NSGA2,1768,0,"JLHL,CVBF,EWCZ,PAA,NATR,LGO,LIND,CSX,CGCT,PRME,PSTV,IPGP,PIII,BMM,NCEW,PPTA,GLOO,ODFL,APA,ARTV,CDIO,PBFS,FINW,HURA,BDSX,PHAT,BLFS,DLTR,ASPS,CVKD,PRLD,MDCX,CPIX,RCON,CTW,FBGL,GMGI,MLEC,CCSI,ELTX,PRVA,NWBI,PLBY,ALM,CALM,LAFA,ACFN,PSNY,IMUX,HIND,NUVL,KLTO,FRAF,NMRA,DRUG,OS,CAMP,FTHM,IRD,ADSE,MITK,GSM,OCGN,NNDM,POM,LITE,PVLA,VRA,PLTR,ONMD,BOKF,AFRI,FTDR,CHEC,MLAB,ATRA,HFWA,SEV,KYIV,BBCP,CLYM,ALEC,MDXH,JL,PRAX,BDMD,APGE,AKTX,ATOM,CRIS,AUGO,CRSP,IFRX,LIN,CRBU,AMAT,PRCH,INVE,FMNB,ESEA,CBUS,INCR,LBTYB,HWKN,ENPH,NIU,LFST,FATE,DWSN,IMMX,FMST,AUR,PRTS,ORIC,CAPR,PMVP,BGLC,CURX,MDWD,JANX,OFAL,LBRDA,CMMB,NKTX,BLUW,FATBB,MAYS,MRBK,HVMC,PLCE,PSMT,CCEP,NOVT,PMN,BCAB,CODA,ONCY,GENK,FORA,ACLX,IOVA,MLAC,CTOR,GROW,LGN,PXS,ELUT,BELFB,RIVN,AVIR,ABOS,RELY,CHA,INDP,RCKY,UCTT,LGCB,AEHR,LWLG,ALRM,HOFT,DAAQ,AMLX,NMIH,ACOG,CGNX,GSAT,PECO,QTTB,DTSQ,NVCR,EVGO,AAON,GANX,ATNI,ACHC,APRE,FSLY,BATRA,ELVR,ALXO,POWI,OSBC,EDSA,EM,EDRY,RDVT,ESPR,GOGO,RCKT,FLXS,INNV,CCCC,KOSS,NWGL,PROK,ESOA,GLBS,ALMS,AGCC,LMAT,LIQT,AXG,JRSH,KPTI,ASRT,DTCX,ALLO,AXTI,NDLS"
