f1 (Return),f2 (Risk),grade_A_pct,grade_B_pct,grade_C_pct,grade_D_pct,method,N,seed,tickers
0.076459,0.026043,0.07,0.01,0.04,0.01,RANDOM,1768,0,"AXSM,PLMK,RADX,KSPI,DGICB,NXPL,NCEW,BLNK,PCAR,PRVA,AXIN,HBCP,LAFA,DMLP,IMVT,HIHO,ALEC,HNVR,ONC,FMNB,MNOV,IRIX,KVAC,MBWM,BODI,FWRD,DAAQ,ITIC,DSP,AIRT"
0.065411,0.026358,0.06,0.04,0.01,0.0,RANDOM,1768,0,"MTEK,KNSA,AGNC,NTCT,CUPR,CCRN,MFIN,MDGL,JFIN,ARQ,INBK,AUPH,VRA,NN,FRME,ARDX,FMNB,MBIN,QCRH,LAB,LBRDA,WDAY,QETA,MCGA,HOLO,KRNY,GIW,ICCC,CVLT,LTRX"
0.029825,0.028443,0.07,0.04,0.02,0.01,RANDOM,1768,0,"AMRX,PCLA,IDXX,MRM,LENZ,KMDA,FDSB,JFIN,WFCF,PRQR,CGON,AVBH,PCTY,JCTC,RAAQ,INOD,BPRN,MRBK,GIFT,LGCB,DYORU,FORM,CTMX,RDAG,MMTXU,BHF,DAIO,MVIS,NHIC,PAGP"
0.001809,0.028491,0.06,0.05,0.02,0.0,RANDOM,1768,0,"PMCB,IMOS,FGMC,MFIN,LAND,DMLP,ONEW,GSM,MPAA,HFWA,TILE,RAIL,DTIL,HQY,ABVX,AMAT,BFST,BPRN,OSIS,AMPG,MLAC,GTEN,COCP,BCTX,CRAC,NAGE,GSRFU,RKDA,FRST,LLYVK"
-0.013342,0.031824,0.06,0.04,0.01,0.01,RANDOM,1768,0,"REG,AXSM,ISTR,RDNW,BPOP,PAVM,CPIX,ASRV,CHCI,GEHC,GYRO,DRTS,AVBP,CNOB,PCTY,AUR,KVAC,DRDBU,DXPE,MXCT,NKTX,BCTX,HTOO,ARKR,DTSQ,NTES,PATK,HAIN,ENVB,KFIIU"
-0.038141,0.033354,0.05,0.04,0.02,0.0,RANDOM,1768,0,"MBCN,BVS,TWIN,GNTX,NECB,KALU,FDBC,ACGL,BBIO,BCAL,ADP,BATRK,NXT,AUTL,AMSC,CRIS,FMNB,ESEA,CMMB,NEXT,KVHI,NAVI,JOYY,IPOD,GLDD,HSAI,ANDE,PDSB,BTAI,KOSS"
-0.042831,0.037337,0.06,0.05,0.02,0.0,RANDOM,1768,0,"NTRB,AXGN,ELVN,CPIX,FDBC,CWBC,ACGL,KIDS,NSPR,NTWO,FDSB,CMPR,EXTR,BBSI,MAR,NCMI,ITRI,KLIC,BLUW,FERA,PFIS,UCTT,AMLX,LYFT,GSAT,ILMN,ACHC,PROK,CLIK,PRTC"
-0.049603,0.037948,0.01,0.06,0.03,0.0,RANDOM,1768,0,"NATR,AROW,LASR,BTBD,IMSR,AVT,NXST,HBCP,CLMT,ADSE,PUBM,AVBH,BGC,EMBC,AUGO,HCM,HOUR,MBWM,MLAC,GTERA,ANIP,FLEX,OMH,BOSC,HNNA,NEXM,MYSE,CLOV,RCAT,LMNR"
-0.064194,0.038055,0.04,0.05,0.03,0.01,RANDOM,1768,0,"NBN,LQDT,BTCS,MGTX,ARTV,CGO,AVXL,ALIS,NMRA,ATHR,LVO,NNDM,CTRN,DRTS,NWL,MRVL,BUSE,OFLX,IOSP,OSIS,MOLN,ACNB,ORIQU,DYORU,HSAI,NDSN,ORIO,NSSC,EHLD,PCYO"
-0.067882,0.040279,0.08,0.04,0.02,0.0,RANDOM,1768,0,"GAMB,NWPX,GFS,BNTX,REAL,NBTX,NPCE,DOCU,HOWL,OFLX,COYA,INAC,CDNL,VSEE,GENK,GTERA,ATRO,FTEK,NRIM,FTNT,ENTG,MIDD,BCAX,APXT,ABNB,EA,CCCC,NHIC,PRTC,PAGP"
