f1 (Return),f2 (Risk),grade_A_pct,grade_B_pct,grade_C_pct,grade_D_pct,method,N,seed,tickers
-0.223675,0.141499,0.13,0.04,0.01,0.01,RANDOM,884,0,"OTLY,DCBO,FGMC,EURK,FKWL,MU,PAVM,PPTA,ATPC,CDIO,CGO,DLTR,NCSM,CWBC,KIDS,HERE,CMTL,OTEX,HIND,OZK,CYN,PVLA,CLYM,JACK,BGC,REGN,NBTX,IRTC,GRFS,CBUS"
-0.224484,0.157101,0.05,0.06,0.01,0.0,RANDOM,884,0,"EWCZ,RBKB,MAZE,OPK,NDAQ,SWKH,PODC,KSPI,FKWL,ELVN,CDIO,PTLO,SLAB,CAPT,MFIN,ARTW,IRMD,LGCL,CLMT,ALIS,AMAL,PSNY,NMRA,IIIV,JACK,QNRX,APGE,CGC,AMAT,LBTYB"
-0.260089,0.171837,0.04,0.03,0.01,0.0,RANDOM,884,0,"LGO,PAHC,FFBC,BOLD,NB,GAME,AMOD,IMSR,AIMD,HURA,FLL,NSIT,MDCX,CWBC,LOGI,LINE,LFMD,CNXN,KLTO,NMRA,OS,AENT,LPLA,SEV,CTRN,LAFAU,BDMD,FEIM,NBTX,MBOT"
-0.278875,0.197114,0.27,0.02,0.01,0.0,RANDOM,884,0,"LHAI,ADMA,OSPN,CD,PLMK,IPGP,MU,NRXP,CDIO,PHAT,EVOX,RCEL,AXIN,ALM,CSGP,FRGT,PASG,ODYS,SEV,CLYM,AMTX,FCNCA,NAMM,IRDM,BDMD,ATLO,CRIS,BEEP,MAR,MBOT"
-0.29181,0.238546,0.02,0.01,0.01,0.01,RANDOM,884,0,"JLHL,LOAN,RXST,VTGN,PSTV,CDIO,CGO,NFBK,HLP,USEG,MFIN,HBCP,IMUX,HSIC,ONEW,BNBX,ALBT,FWONA,VSAT,CVV,IMDX,AVBH,BGC,MDLN,BDMD,ATLO,MTEX,AUGO,IPEX,CGEN"
-0.385907,0.311611,0.04,0.0,0.02,0.01,RANDOM,884,0,"NATR,REG,QQQX,FHTX,NWPX,GLMD,CDIO,HURA,GDRX,CPIX,ONB,MLEC,PANW,PCAR,CHAR,LESL,LFMD,BZAI,FTHM,IRD,PFAI,ALBT,CHEC,BTTC,BDMD,CRIS,MMTX,BBSI,INCR,CHRS"
-0.443156,0.580922,0.01,0.02,0.01,0.01,RANDOM,884,0,"MNSB,LFWD,SWKH,SATS,MNTK,ATPC,CDIO,BRBI,MLEC,KURA,PRVA,ALM,FENC,ACFN,PKBK,FAT,IMUX,BZAI,CAMP,RXT,SHMD,VSAT,EDTK,CGTX,TILE,BDMD,HSDT,ECPG,HTZ,COCH"
0.020063,0.027059,0.08,0.04,0.03,0.01,RANDOM,884,1,"CVBF,BSAA,NHTC,HMR,FKWL,MU,AMWD,APPN,BIXI,NTRA,AXIN,CALM,FENC,FRGT,FNWD,OTTR,GRWG,GYRO,GTX,MLAB,MVBF,OVBC,DMII,FANG,DUO,ECPG,MESH,IRTC,INVE,GNSS"
-0.013413,0.030796,0.05,0.05,0.01,0.01,RANDOM,884,1,"AMRX,PPSI,AXSM,BNC,GO,INDB,BVS,CFFI,BPOP,ONB,ADXN,LOCO,PRVA,LAFA,CNXN,NUVL,BCPC,OCGN,GYRO,GPAT,FTDR,VSAT,HFWA,GAIA,CIFR,LAFAU,MDLN,CGC,CRSP,MMTX"
-0.025942,0.037124,0.04,0.03,0.01,0.01,RANDOM,884,1,"HURN,LIND,IBIO,BSAA,QQQX,GO,CCD,PODC,FGMC,INDB,BPOP,RADX,UCAR,NWPX,PRPO,GEG,VRCA,HKPD,CHCI,PKBK,LVO,ARQ,PTEN,NXT,CFLT,MNY,EVLV,BGC,DTIL,ABVX"
-0.026105,0.037941,0.2,0.02,0.02,0.0,RANDOM,884,1,"UFCS,BZFD,FFBC,OSPN,NTRB,HON,PLMK,ATLN,MU,PAVM,EXEL,KC,PBFS,HEPS,CLDX,CHSN,ADXN,MDGL,OZK,MPAA,NN,EGAN,NXT,ALEC,JL,ECPG,FIP,ESLT,CGEN,ESEA"
-0.026813,0.040603,0.02,0.0,0.03,0.01,RANDOM,884,1,"BCAR,LIND,NTRB,RBNE,CLPT,CSPI,CUB,HEPS,HKPD,PTLO,LFVN,INTR,DLTR,PBHC,JAKK,RCEL,WFCF,DWTX,ARQ,OCGN,BWB,ETHM,NN,CFLT,BAOS,GAIA,RAIL,JBSS,FLNT,ESEA"
-0.071645,0.041303,0.1,0.04,0.02,0.0,RANDOM,884,1,"BRCB,FIBK,ISTR,GLIBA,ANIX,HDSN,GEG,IDXX,ADBE,PENG,DLTR,BTOG,PRPL,CCSI,ELTX,ASRV,DAKT,CMRC,IRD,MYRG,CATY,LAFAU,MNTS,HDL,MTEX,OAKU,IFRX,ALTI,HBIO,AVNW"
-0.086604,0.048828,0.09,0.03,0.02,0.0,RANDOM,884,1,"DCOM,ASND,NTNX,PAHC,BKR,NWPX,EGBN,PRE,BLFS,CAI,PRPL,CHAR,CELC,OS,IRD,MITK,ORIS,GSM,POM,BWB,CHEC,ATRA,ATHE,NN,NXT,KYIV,SNPS,LOKV,CGEN,HBIO"
-0.089728,0.049181,0.03,0.02,0.03,0.01,RANDOM,884,1,"JLHL,NTNX,NXGL,PPSI,CSX,LASR,MCFT,FMAO,AMWD,CGO,CLDX,PRLD,LOGI,GECC,GEHC,HAVAU,HTBK,DMLP,HFBL,HIHO,FTDR,EGAN,CFLT,SEV,CTRN,AMSC,MPB,HDL,LCNB,ANGO"
-0.149822,0.050899,0.06,0.03,0.02,0.01,RANDOM,884,1,"GAMB,BMRN,KFFB,MNDO,BDSX,PENG,JXG,EVOX,BLBD,HCMA,ASPC,ALM,LAND,HBCP,HSIC,ADP,HFBL,PACH,MMYT,DWTX,SEV,LRCX,AMSC,AVBH,CRIS,HDL,MMTX,CAR,ESEA,CBUS"
-0.179554,0.091468,0.12,0.02,0.01,0.01,RANDOM,884,1,"CVBF,NBP,CLPT,HMR,PIII,KSPI,FKWL,MU,EXEL,COLAU,CLDX,KIDS,CHCI,AXIN,CLMT,NMRA,AMKR,CGON,GSM,CELH,LFUS,SEV,BDMD,IMMR,CFBK,RDWR,IPEX,ISSC,SPRB,AVAV"
-0.19989,0.094043,0.2,0.04,0.02,0.01,RANDOM,884,1,"ASND,MNSB,SWKH,EMAT,ANIX,PRPO,IDXX,PRE,BRID,HURA,VKTX,BDSX,KEQU,COLL,NXST,PESI,FAT,HUDI,LITE,BATRK,AQB,CFLT,MNY,CTRN,LAFAU,MDLN,BCML,ONC,ANGO,ISSC"
-0.203689,0.095973,0.19,0.04,0.01,0.0,RANDOM,884,1,"NTNX,PRTA,BSAA,BMR,FIBK,IMXI,CD,IPGP,PIII,BPOP,OMCL,GEG,ODFL,PSHG,HBCP,EXC,FAT,PROF,CAMP,FVCB,IRD,LITE,BATRK,PVLA,CHEC,CLYM,AKBA,REGN,HCM,CRBU"
-0.207225,0.109545,0.31,0.05,0.02,0.0,RANDOM,884,1,"UROY,LFWD,FFBC,IMOS,BOLD,HON,NDAQ,IPGP,NECB,KALU,MEOH,CLDX,CETY,CURI,LAND,LAFA,IMUX,CARE,OZK,VRA,BSBK,BGC,FCNCA,RAIL,BDMD,ATLO,JBSS,EBAY,ESLT,MBOT"
-0.215337,0.141611,0.04,0.03,0.02,0.01,RANDOM,884,1,"ACHV,ADMA,PPBT,INDB,SATS,MSBI,SILC,PPTA,ELVN,CDIO,ADBE,PENN,KUST,HLP,INV,BTBT,JVA,IMUX,IZEA,KLTO,FNWD,JFIN,OTTR,GSM,MLAB,PGAC,NOEM,QTRX,DRTS,ESEA"
-0.234355,0.14339,0.05,0.02,0.01,0.01,RANDOM,884,1,"UROY,LIND,HON,PSTV,INDB,RDNW,JCSE,REFR,ARTV,FBLG,HURA,AVXL,LFVN,FUTU,PENG,ASPS,BMGL,EVOX,ORLY,JYNT,PROV,AQMS,FTDR,ATHE,IMDX,PAX,ATLC,BDMD,EXTR,LBTYB"
-0.261927,0.156773,0.05,0.03,0.01,0.01,RANDOM,884,1,"ALCO,LIND,AROW,AXSM,CSX,CGCT,PRTA,PCVX,NWE,ETS,NDAQ,FGMC,ELVA,RADX,MRCY,ARTV,CDIO,CLDX,CAI,MLEC,PCAR,RCEL,GERN,FVCB,BATRK,ECX,AKBA,MBBC,NBTX,CBUS"
-0.313103,0.189505,0.01,0.03,0.02,0.01,RANDOM,884,1,"LGO,ETS,MCBS,CDIO,MEOH,BDSX,CVKD,IBAC,PRPL,ORIQ,CURI,HTBK,DRUG,ESLA,BCPC,CELH,HTCO,GTX,BATRK,BSBK,GVH,SEV,KYIV,MAXN,AKBA,BDMD,NBTX,EBAY,ISSC,ONCO"
-0.345049,0.473777,0.11,0.03,0.01,0.01,RANDOM,884,1,"DCOM,NATR,LGO,BOLD,GNLX,ELVA,RDNW,GLIBA,FTRK,CDIO,CYCU,CLDX,MPWR,EXOZ,CPIX,CLIR,HFBL,CMPX,PVLA,GPAT,RXT,ETHM,GCTK,QS,IRDM,BDMD,MESH,HNVR,HDL,INCR"
-0.349235,0.491482,0.06,0.03,0.01,0.0,RANDOM,884,1,"IMOS,EMAT,BTBD,ICCM,PFG,MCBS,EGBN,ELVN,MEOH,PGC,RCEL,ELTX,PRVA,ALM,CLMT,GERN,ESLA,OCGN,CRVL,LFUS,SOFI,ALBT,RXT,CFLT,SEV,PGNY,EBAY,CCLD,AVNW,LBTYB"
-0.377095,0.519703,0.36,0.0,0.02,0.01,RANDOM,884,1,"DCOM,BCAR,PAA,IBIO,SWKH,BTOC,PAVM,PRPO,REFR,CDIO,MPWR,EXOZ,CCSI,METC,AIFF,ELTX,LGCL,IMUX,AEBI,FRAF,ADAG,CELH,ALBT,CHEC,RXT,PUBM,MNY,FCNCA,CRIS,LIN"
0.017121,0.024931,0.33,0.0,0.04,0.0,RANDOM,884,2,"ALCO,CGCT,ACRV,PCVX,ETS,BOLD,HON,NTHI,ATLN,NECB,HEPS,MPWR,BLFS,NFBK,GECC,FMBH,VISN,RRBI,AUPH,QSEA,REGN,BCML,QTRX,FFIV,CFBK,MMTX,LIN,BACC,AVAV,AVBP"
0.012791,0.031826,0.22,0.04,0.01,0.0,RANDOM,884,2,"HURN,PRTA,ISTR,AUDC,MRCC,AGNC,KC,APA,COCO,BZ,CZWI,CHCI,ATRC,FENC,BBIO,CNXN,AFRI,QSEA,PGAC,AVBH,BGC,FCNCA,ETHZ,KDP,NBTX,MNDR,ALTI,ABVX,GNSS,NCMI"
