f1 (Return),f2 (Risk),grade_A_pct,grade_B_pct,grade_C_pct,grade_D_pct,method,N,seed,tickers
-0.31501,0.164121,0.01,0.04,0.01,0.01,RANDOM,2653,8,"SILC,NWPX,NCEW,HURA,KUST,AMAL,IMUX,BDMD,ATOM,GABC,PRDO,BMEA,IGIC,HOUR,GEVO,ENTA,ALRM,BOSC,MGRX,PNTG,CMCSA,ALCY,HELP,AHCO,BOF,LBTYA,MGRC,GLPI,STRR,BLKB"
-0.286728,0.14229,0.1,0.04,0.0,0.0,RANDOM,2653,9,"PSTV,UCAR,IDXX,CDIO,NUVL,GRWG,DRTS,CGEN,FATE,GLBE,CURX,CZR,FOX,OCC,MIDD,MBLY,LXRX,ESOA,KNDI,AXTI,GLNG,PRGS,EPRX,REYN,CTAS,AAME,EML,KMRK,MGX,CRNT"
-0.267693,0.13377,0.01,0.03,0.02,0.01,RANDOM,2653,11,"EWCZ,RBKB,CDIO,CCSI,EZGO,PESI,JVA,IRDM,PRTH,MKZR,HWKN,DWSN,BGLC,SELX,ELUT,QCOM,EDRY,KLRS,BCAX,APXT,KOSS,AXG,QSI,GLNG,INTZ,ASTL,BSVN,LPAA,CBC,BUUU"
-0.23786,0.126071,0.05,0.04,0.02,0.01,RANDOM,2653,5,"LGO,BMRN,IMSR,CDIO,KEQU,EVAX,BATRK,CGC,NTSK,LGND,PMN,HLXC,INDP,NAUT,CZR,ACOG,PECO,ATNI,MSEX,FIVE,KOD,EA,CDRO,OBT,MWYN,INTZ,QNST,KALV,AMRN,DHC"
-0.233083,0.111469,0.02,0.03,0.01,0.01,RANDOM,2653,3,"RBNE,EMAT,ARTV,EXOZ,JVA,IMUX,NMRA,DWSN,LGVN,EBMT,NOMA,NEXM,NSSC,RENX,AGCC,AACB,ANSC,ATEX,ACIC,NSYS,OPRA,ASTE,LMRI,LNSR,ELE,CTSO,HST,VEON,COIN,NBTB"
-0.21801,0.109296,0.12,0.04,0.01,0.01,RANDOM,2653,19,"OPK,PLUG,IBRX,NMRA,MMLP,PTEN,VRA,PGAC,BDMD,FIEE,BDCI,ABUS,OFAL,EQIX,RCKY,LNKB,JG,GPRE,ESHA,CRUS,FBRX,LINC,CRON,FRHC,ASTS,DEFT,MOMO,CLNN,LSTR,GDHG"
-0.217735,0.107223,0.1,0.04,0.02,0.0,RANDOM,2653,28,"BPOP,HURA,CMCO,DTI,BACQ,PSNY,BATRK,LIN,MGN,GTEN,NAVI,GLRE,CCBG,COLB,AACB,DSWL,OLMA,TZOO,GIGM,BANF,ASTL,FTAI,MTCH,HIT,OPRA,ACLS,EZPW,GDTC,KMRK,BETR"
-0.21556,0.08419,0.09,0.02,0.01,0.01,RANDOM,2653,6,"BMRN,MSFT,CUB,FMAO,LPSN,IRD,INBK,BLZE,RAIL,MESH,AUGO,NCMI,FTFT,HOUR,BLUW,PMN,CNTA,NAUT,FIVE,DBVT,LLYVK,AMPL,AXTI,ICHR,DSWL,MRNA,GDS,BLBX,HTHT,FEMY"
-0.195718,0.080498,0.04,0.02,0.02,0.01,RANDOM,2653,13,"EHGO,FINW,ELTX,ALM,IRD,DERM,OCGN,NYXH,LAFAU,FEBO,ATYR,PMN,QUBT,GROW,CGNX,MKLY,ILMN,ELVR,MAAS,CCCC,CLIK,ORKT,VALU,BANF,SVC,FCBC,PSIG,LNTH,MASI,NTWK"
-0.195682,0.075733,0.05,0.06,0.02,0.01,RANDOM,2653,3,"CDNS,INTR,NCSM,PRVA,NXST,DRUG,IIIV,BUSE,AACG,COCP,OMH,FORM,NOMA,LMB,ALXO,NUAI,EDRY,GTIM,DSP,IDAI,LCFY,MLYS,DLHC,LEE,FRPT,HCHL,ENSG,AURA,GWRS,NKTR"
-0.175557,0.073028,0.03,0.02,0.03,0.01,RANDOM,2653,0,"NBN,INDB,ELTX,PRVA,KYIV,CLYM,JL,QTRX,DTIL,NCMI,MBOT,BFST,DLO,CAPR,FATBB,RDAC,NRIM,LNKB,LNKS,LAUR,NTRP,AIHS,ACNT,NGNE,RELL,COKE,AKAM,COFS,FRPH,FUND"
-0.172338,0.065362,0.06,0.01,0.02,0.01,RANDOM,2653,10,"CSX,CLPT,LVLU,FSEA,ACGL,DAKT,CAMP,IRD,ADSE,CGON,PTEN,AFRI,OVBC,EJH,ENLT,FMST,BVFL,SDGR,APOG,JAZZ,DAAQ,QTTB,BWMN,ESTA,QMCO,JBHT,LEE,IART,CURR,BANL"
-0.167279,0.053991,0.01,0.09,0.02,0.0,RANDOM,2653,4,"MAZE,AXGN,MSBI,PAVM,HBCP,HIND,MYRG,NBTX,AVBP,BFST,DWSN,LGND,APOG,IOVA,IBOC,AACG,FTEK,LWLG,HOFT,BHF,ACAD,CAMT,EVCM,AIHS,MRNA,GLE,LKQ,EQ,PAMT,PPC"
-0.167158,0.042454,0.21,0.04,0.02,0.01,RANDOM,2653,8,"MU,ODFL,ASMB,VRA,NN,MNY,FRME,NOEM,ESLT,FMNB,AUR,ORIC,GOOD,PLXS,PMN,EYPT,CRMD,DGICA,CAMT,CME,JOUT,ELWT,GDEV,COKE,LPAA,BON,FBIZ,PELI,COIN,RLYB"
-0.111903,0.041864,0.05,0.06,0.02,0.01,RANDOM,2653,20,"HMR,SATS,SILC,NTCT,DOX,MVBF,CTRN,OVBC,FANG,MBBC,IMMX,BUSE,IGIC,VSEE,OSIS,EQPT,FCCO,LWLG,MMSI,CRDL,ENTG,ALMS,TW,AXTI,BSET,CAPN,AIP,OSW,AOSL,CLBK"
-0.103017,0.041445,0.21,0.03,0.02,0.0,RANDOM,2653,7,"APPF,GO,RGS,NEGG,BBIO,LFUS,LITE,DRS,KDP,LIN,NIU,APOG,DXCM,PWP,BJRI,FTNT,KOYN,CPRX,CTNM,GGR,RDI,LEE,HIT,PEP,KGEI,HTHT,DOO,AOSL,CURR,CRNT"
-0.101567,0.039416,0.06,0.02,0.01,0.01,RANDOM,2653,17,"GNTX,KEQU,CVKD,NTRA,CNXN,GYRO,SOFI,AFRI,MNY,WHF,AMCX,ADGM,MYGN,LOVE,CCCC,ATEX,LINC,OLMA,OBT,CAPN,BBNX,LCFY,MRNA,MGIH,AGEN,LNSR,CEG,LBTYA,SLRC,NNOX"
-0.100667,0.038159,0.05,0.03,0.02,0.01,RANDOM,2653,8,"LPSN,FACT,MNY,LOKV,ABLV,CEPT,DJT,PMN,DYORU,PLAB,MIRA,KRUS,QRVO,RDAGU,BCRX,CMCSA,LIVN,CPB,MDRR,ELWT,ECOR,NVAX,MDLZ,ESQ,QCLS,CTAS,FCFS,IMCR,NEOG,NCNA"
-0.083256,0.03413,0.01,0.03,0.04,0.0,RANDOM,2653,24,"NWE,ORRF,CCD,PCAR,HAVAU,PFAI,CHEC,SEV,MRVI,RAIN,CEPT,MBWM,CDNL,CCBG,AAON,GPRE,CEPF,PROK,NPAC,LWAY,ALNT,IMRX,BSET,CPZ,FOXF,PCRX,GIII,FBNC,SCYX,KBSX"
-0.081535,0.03284,0.34,0.06,0.02,0.0,RANDOM,2653,0,"PRME,ADBE,ESLT,LIN,HWKN,PRDO,GEVO,LWAC,LGVN,PLBL,LNKB,DTSQ,GSRFU,JBLU,ATNI,CHAC,LICN,TZOO,AEIS,DYAI,PETZ,FRPT,GCMG,FOSL,OKTA,ASML,KRYS,GWRS,BHRB,RLAY"
-0.062609,0.02809,0.08,0.04,0.02,0.01,RANDOM,2653,19,"AGNC,CGO,GFS,FDBC,ALRS,NUVL,KYIV,MDWD,INKT,COYA,CCEP,INDV,IPAR,CCIX,PULM,ATEX,NCTY,PMAX,AEP,ARKO,PDD,SFM,FBNC,CEG,CREX,LPAA,BIOA,DORM,PELI,MEHA"
-0.045884,0.026779,0.1,0.06,0.02,0.0,RANDOM,2653,7,"ALCO,NTNX,MCBS,IDXX,OCGN,ATRA,JL,FIP,HNVR,III,IVA,MDAI,CASH,NOVT,GROW,OMER,ROAD,ALRM,GLRE,HOLO,HITI,AXG,MNST,CPB,BSVN,DHC,DSGX,CENT,HYFM,NVDA"
-0.036018,0.0232,0.02,0.04,0.04,0.01,RANDOM,2653,25,"NWE,CCD,ANTA,CWBC,PRPL,CTRN,AVBH,FRME,HWKN,NIU,METCB,BDCI,MAYS,HLXC,RJET,HTO,HRZN,BATRA,DAIO,NPAC,ATEX,ALNT,CPHC,NODK,IVVD,AMRN,IMNM,INGN,KBON,NVDA"
-0.010135,0.021528,0.04,0.05,0.04,0.0,RANDOM,2653,3,"AMRX,CRAI,NBP,HLMN,KMDA,MFIN,ALRS,HSIC,FVCB,FRME,APOG,ADTN,ROAD,PFIS,ANIP,CRVS,GPRE,CPSS,VALU,TPG,BBCQ,GBLI,HOLX,HTLD,ARTNA,REFI,ANIK,NVDA,OVLY,ON"
0.084119,0.018357,0.01,0.01,0.05,0.01,RANDOM,2653,10,"NATH,CFFI,RADX,FFIN,APPN,FMBH,FDSB,HFBL,GPAT,CHEC,LIEN,BFRI,CAC,NMFC,BODI,PFIS,NAGE,CCBG,GIW,LBRX,MBLY,PYPL,IMNN,WBD,SPSC,PMTR,LILAK,ELSE,FDUS,APAD"
