f1 (Return),f2 (Risk),grade_A_pct,grade_B_pct,grade_C_pct,grade_D_pct,method,N,seed,tickers
-2.2749440000000005,1.2124229999999998,0.33,0.19,0.09,0.04,NSGA2,884,12,"UFCS,JLHL,EWCZ,NATR,LGO,ACHV,LIND,BMRN,PAHC,REG,CSX,PRME,IBIO,NWE,IMOS,RBKB,OPK,HON,LASR,HMR,NTHI,CLFD,PSTV,MIMI,SILC,RDNW,GLIBA,IPGP,CFFI,PIII,UCAR,BMM,FCEL,NCEW,PPTA,APA,ARTV,CDIO,FBLG,FGL,PENN,HURA,VKTX,BDSX,CLDX,IBRX,PENG,DLTR,GFS,ASPS,CVKD,PRLD,NCSM,MDCX,CPIX,JAKK,FBGL,ARLP,BLBD,LOCO,IBAC,MLEC,PGC,LINE,CCSI,EZGO,RCEL,ELTX,PRVA,ASRV,KMDA,CHCI,MFIN,NXST,CMTL,EXE,DOGZ,PLBY,ALM,NSPR,GEHC,LAND,NTWO,EXC,FENC,LAFA,CLMT,DAKT,ACFN,IAC,AMAL,BNTX,RRBI,JVA,PSNY,IMUX,HIND,HSIC,DMLP,HFBL,KLTO,NMRA,FNWD,LVO,WFCF,CAMP,GCT,IRD,AMKR,MITK,GSM,CELH,HTCO,PTEN,DFLI,OCGN,PROV,ALBT,MBIO,LITE,PVLA,VRA,FWONA,AQMS,ONMD,GPAT,AFRI,FTDR,BLIN,RXT,ATHE,AUTL,MNY,SEV,BBCP,OVBC,CLYM,ALEC,AVBH,JL,PRAX,IRDM,RAIL,MDLN,BDMD,CCEC,ECPG,APGE,ASO,CHRD,MPB,ATOM,NBTX,LOKV,CRIS,DTIL,HAVA,IMMR,AUGO,CRSP,ANGO,ISSC,LIN,HBIO,CRBU,AMAT,PRCH,MKZR,ESEA,CBUS,GNSS,COCH,MBOT,LBTYB"
-2.2743060000000006,1.1902929999999998,0.33,0.22,0.1,0.03,NSGA2,884,22,"UFCS,JLHL,EWCZ,NATR,LGO,ACHV,BMRN,PAHC,LFWD,CSX,PRME,IBIO,IMOS,RBKB,BKR,FIBK,HON,GO,IMXI,CDNS,LASR,CCD,EMAT,CLFD,FGMC,PSTV,BVS,RDNW,GLIBA,TWIN,ANIX,MASS,PXLW,IPGP,PIII,NWPX,PAVM,AGNC,MCBS,IDXX,NCEW,PPTA,GLOO,APA,ARTV,CDIO,FBLG,CGO,PBFS,PENN,HURA,FSEA,AVXL,VKTX,BDSX,KEQU,CLDX,NTCT,IBRX,SLAB,PENG,BLFS,RBBN,DLTR,PHUN,ASPS,CVKD,PRLD,MDCX,CPIX,CETY,ELOG,HLP,JAKK,FBGL,ARLP,IBAC,PRPL,MLEC,PGC,KURA,CCSI,RCEL,ELTX,ASRV,AXIN,ASPC,NXST,DOGZ,PLBY,ALM,NSPR,PDYN,GEHC,CARL,NTWO,HBCP,EBON,EXC,FENC,CLMT,BACQ,PSNY,IMUX,IZEA,HIND,HSIC,ARCT,FDSB,KLTO,NMRA,JFIN,LVO,PACH,GERN,IMVT,GCT,IRD,ADSE,ESLA,MITK,GSM,FACT,FGBI,OCGN,PROV,POM,ALBT,MBIO,LITE,BATRK,PVLA,ICUI,FWONA,ONMD,FTDR,BSBK,RXT,NN,AUTL,MNY,SEV,BBCP,CTRN,CLYM,ALEC,QNRX,JL,FANG,KDP,RAIL,MDLN,BDMD,CCEC,ECPG,APGE,JBSS,ASO,CHRD,ATOM,NBTX,CRIS,FBYD,AUGO,CRSP,EXTR,ISSC,CGEN,HBIO,CRBU,ABVX,AMAT,ESEA,AVNW,CBUS,COCH,MBOT,HWKN"
-2.267484,1.1420279999999998,0.38,0.28,0.1,0.04,NSGA2,884,5,"JLHL,EWCZ,BCAR,NATR,LGO,ACHV,LIND,BMRN,PAHC,CSX,CGCT,PRME,IBIO,IMOS,RBKB,KFFB,BKR,HON,GO,GNLX,LASR,MBCN,NTHI,HXHX,PSTV,MIMI,RDNW,GLIBA,MASS,PIII,NWPX,PAVM,FFIN,JCSE,BMM,IDXX,FCEL,NCEW,PPTA,ODFL,APA,ARTV,CDIO,FBIO,CGO,PENN,HURA,BDSX,KEQU,NTCT,IBRX,SLAB,PENG,KINS,BRBI,CHSN,GFS,ASPS,NSIT,CVKD,PRLD,MDCX,CPIX,HLP,JAKK,FBGL,ARLP,BLBD,LOCO,IBAC,ASMB,MLEC,KURA,PCAR,LINE,CCSI,RCEL,ELTX,PRVA,KMDA,CLLS,MFIN,NXST,PLBY,ALM,PDYN,GEHC,CARL,CALM,EXC,IRMD,FENC,LAFA,CLMT,ACFN,JVA,PSNY,IMUX,HIND,HFBL,KLTO,FRAF,NMRA,LPSN,LVO,FVCB,IRD,ADSE,MITK,CGON,MYRG,BCPC,PTEN,DERM,OCGN,PROV,ALBT,GTX,BKHA,BWB,LITE,BATRK,PVLA,ICUI,VRA,IIIV,ONMD,BOKF,AFRI,CHEC,ASTI,MLAB,ATRA,IPHA,BLIN,BSBK,RXT,HFWA,AQB,AUTL,MNY,LIEN,SEV,BBCP,AMSC,CLYM,ALEC,MDXH,JL,FANG,IRDM,BDMD,MBBC,CCEC,ECPG,APGE,ASO,ELTK,ATOM,NBTX,LOKV,OWLS,CRIS,LMFA,DRTS,FBYD,LCNB,AUGO,CRSP,MMTX,ANGO,ISSC,LIN,HBIO,CRBU,AMAT,ESEA,CBUS,MAR,MBOT,HWKN"
-2.249956,1.101483,0.29,0.18,0.09,0.03,NSGA2,884,12,"UFCS,JLHL,EWCZ,NATR,LGO,ACHV,LIND,BMRN,PAHC,REG,CSX,OCUL,PRME,IBIO,NWE,IMOS,RBKB,GO,LASR,HMR,NTHI,CLFD,HXHX,PSTV,MIMI,SILC,RDNW,MASS,IPGP,CFFI,PIII,PAVM,BMM,NCEW,PPTA,APA,ARTV,CDIO,FBLG,PENN,HURA,VKTX,BDSX,CLDX,IBRX,PENG,DLTR,GFS,ASPS,CVKD,PRLD,NCSM,MDCX,CPIX,JAKK,FBGL,ARLP,BLBD,LOCO,IBAC,MLEC,PGC,LINE,HCMA,CCSI,EZGO,RCEL,ELTX,PRVA,ASRV,KMDA,CHCI,NXST,PLBY,ALM,NSPR,GEHC,LAND,NTWO,EXC,FENC,LAFA,CLMT,DAKT,ACFN,IAC,RRBI,JVA,PSNY,IMUX,HIND,HSIC,DMLP,KLTO,NMRA,LVO,WFCF,CAMP,GCT,IRD,AMKR,MITK,GSM,CELH,HTCO,PTEN,DFLI,OCGN,PROV,ALBT,LITE,PVLA,VRA,FWONA,AQMS,ONMD,GPAT,AFRI,FTDR,BLIN,RXT,ATHE,AUTL,MNY,SEV,BBCP,OVBC,CLYM,ALEC,AVBH,JL,PRAX,IRDM,RAIL,MDLN,BDMD,MBBC,CCEC,ECPG,APGE,ASO,CHRD,MPB,ATOM,NBTX,LOKV,CRIS,DTIL,HAVA,AUGO,CRSP,NTAP,ANGO,GRFS,CAAS,ISSC,LIN,HBIO,CRBU,AMAT,MKZR,ESEA,AVNW,CBUS,GNSS,MBOT,MRVI"
-2.2431290000000006,1.0984309999999995,0.36,0.21,0.09,0.03,NSGA2,884,0,"CSGS,ASND,UFCS,JLHL,EWCZ,BCAR,LGO,LIND,PAHC,REG,CSX,IBIO,PCVX,IMOS,RBKB,BKR,FIBK,GO,IMXI,LASR,CCD,NTHI,HXHX,VTGN,PSTV,EDAP,EURK,BVS,RDNW,OBIO,MASS,PXLW,IPGP,PIII,CUB,BMM,KC,NCEW,PPTA,ELVN,APA,PERI,ARTV,CDIO,FBIO,MEOH,PSHG,PENN,HURA,VKTX,BDSX,KEQU,CLDX,IBRX,SLAB,BLFS,GILD,PHUN,ASPS,ASLE,CVKD,PRLD,MDCX,CPIX,FDBC,CTW,FBGL,BLBD,LOCO,RGS,ASMB,MLEC,PGC,GECC,USEG,LINE,CCSI,AVT,RCEL,CHDN,ELTX,ASRV,NWBI,KMDA,CHCI,AXIN,ASPC,NXST,DOGZ,PLBY,ALM,CARL,LAND,EXC,CLMT,DAKT,ACFN,HTBK,PSNY,IMUX,HIND,ARCT,KLTO,NMRA,LVO,CAMP,IRD,ADSE,PRQR,MITK,CGON,GSM,PTEN,OCGN,LFUS,GYRO,ALBT,GTX,MBIO,LITE,BATRK,PVLA,VRA,IIIV,ONMD,FTDR,CHEC,MLAB,RXT,ATHE,NN,OCS,AUTL,MNY,SEV,BBCP,OVBC,CLYM,ALEC,JL,DRS,IRDM,KDP,RAIL,NOEM,BDMD,CCEC,REGN,ECPG,ATLO,FFIV,ATOM,NBTX,LOKV,MATW,CRIS,DTIL,DRTS,HAVA,FBYD,OAKU,LCNB,AUGO,ISSC,LIN,HBIO,CRBU,ABVX,FMNB,ESEA,CBUS,MBOT,HWKN,MRVI"
-2.236441,1.0961029999999998,0.36,0.21,0.09,0.03,NSGA2,884,0,"CSGS,ASND,UFCS,JLHL,EWCZ,BCAR,LGO,LIND,PAHC,REG,CSX,IBIO,PCVX,IMOS,RBKB,BKR,FIBK,GO,IMXI,LASR,CCD,NTHI,HXHX,VTGN,PSTV,EDAP,EURK,BVS,RDNW,OBIO,MASS,PXLW,IPGP,PIII,CUB,BMM,KC,NCEW,PPTA,ELVN,APA,PERI,ARTV,CDIO,FBIO,MEOH,PSHG,PENN,HURA,VKTX,BDSX,KEQU,CLDX,IBRX,SLAB,BLFS,GILD,PHUN,ASPS,ASLE,CVKD,PRLD,MDCX,CPIX,CTW,FBGL,BLBD,LOCO,RGS,ASMB,MLEC,PGC,GECC,USEG,LINE,CCSI,AVT,RCEL,CHDN,ELTX,ASRV,NWBI,KMDA,CHCI,AXIN,ASPC,NXST,DOGZ,PLBY,ALM,CARL,LAND,EXC,CLMT,ACFN,PSNY,IMUX,HIND,KLTO,NMRA,LVO,CAMP,IRD,ADSE,PRQR,MITK,CGON,GSM,PTEN,OCGN,LFUS,GYRO,ALBT,GTX,MBIO,LITE,BATRK,PVLA,VRA,IIIV,ONMD,FTDR,CHEC,MLAB,RXT,ATHE,NN,OCS,AUTL,MNY,SEV,BBCP,OVBC,CLYM,ALEC,JL,DRS,IRDM,KDP,RAIL,NOEM,BDMD,CCEC,REGN,ECPG,ATLO,FFIV,ATOM,NBTX,LOKV,MATW,CRIS,DTIL,DRTS,HAVA,FBYD,OAKU,LCNB,AUGO,ISSC,LIN,HBIO,CRBU,ABVX,FMNB,ESEA,CBUS,MBOT,HWKN,MRVI"
-2.2351,1.08727,0.36,0.21,0.08,0.03,NSGA2,884,0,"CSGS,ASND,UFCS,JLHL,EWCZ,BCAR,LGO,LIND,PAHC,REG,CSX,IBIO,PCVX,IMOS,RBKB,BKR,FIBK,GO,IMXI,LASR,CCD,NTHI,HXHX,VTGN,PSTV,EDAP,EURK,BVS,RDNW,OBIO,MASS,PXLW,IPGP,PIII,CUB,BMM,KC,NCEW,PPTA,ELVN,APA,PERI,ARTV,CDIO,FBIO,MEOH,PSHG,PENN,HURA,VKTX,BDSX,KEQU,CLDX,IBRX,SLAB,BLFS,GILD,PHUN,ASPS,ASLE,CVKD,PRLD,MDCX,CPIX,FBGL,BLBD,LOCO,RGS,ASMB,MLEC,PGC,GECC,USEG,LINE,CCSI,AVT,RCEL,CHDN,ELTX,ASRV,NWBI,KMDA,CHCI,AXIN,ASPC,NXST,DOGZ,PLBY,ALM,CARL,LAND,EXC,CLMT,ACFN,PSNY,IMUX,HIND,KLTO,NMRA,LVO,CAMP,IRD,ADSE,PRQR,MITK,CGON,GSM,PTEN,OCGN,LFUS,GYRO,ALBT,GTX,MBIO,LITE,BATRK,PVLA,VRA,IIIV,ONMD,FTDR,CHEC,MLAB,RXT,ATHE,NN,OCS,AUTL,MNY,SEV,BBCP,OVBC,CLYM,ALEC,JL,DRS,IRDM,KDP,RAIL,NOEM,BDMD,CCEC,REGN,ECPG,ATLO,FFIV,ATOM,NBTX,LOKV,MATW,CRIS,DTIL,DRTS,HAVA,FBYD,OAKU,AUGO,ISSC,LIN,HBIO,CRBU,ABVX,FMNB,ESEA,CBUS,MBOT,HWKN,MRVI"
-2.22744,1.0830499999999998,0.36,0.23,0.1,0.03,NSGA2,884,0,"CSGS,ASND,UFCS,JLHL,EWCZ,BCAR,LGO,LIND,PAHC,APPF,REG,CSX,IBIO,PCVX,IMOS,RBKB,BKR,GO,GNLX,IMXI,LASR,CCD,NTHI,PSTV,BVS,RDNW,OBIO,MASS,HDSN,PXLW,IPGP,PIII,CUB,BMM,KC,NCEW,PPTA,ELVN,APA,PERI,ARTV,CDIO,FBIO,MEOH,PSHG,PENN,HURA,VKTX,BDSX,KEQU,CLDX,IBRX,SLAB,BLFS,GILD,PHUN,ASPS,ASLE,CVKD,PRLD,MDCX,CPIX,FDBC,CTW,FBGL,BLBD,LOCO,RGS,ASMB,MLEC,PGC,GECC,USEG,LINE,CCSI,AVT,RCEL,CHDN,ELTX,ASRV,NWBI,KMDA,CHCI,AXIN,ASPC,NXST,DOGZ,PLBY,ALM,CARL,LAND,EXC,CLMT,DAKT,ACFN,HTBK,PSNY,IMUX,HIND,ARCT,KLTO,NMRA,LVO,CAMP,IRD,ADSE,PRQR,MITK,CGON,GSM,PTEN,OCGN,LFUS,GYRO,ALBT,GTX,MBIO,LITE,BATRK,PVLA,VRA,IIIV,ONMD,FTDR,CHEC,MLAB,RXT,ATHE,NN,OCS,AUTL,MNY,SEV,BBCP,OVBC,CLYM,ALEC,JL,DRS,IRDM,KDP,RAIL,NOEM,BDMD,CCEC,REGN,ECPG,ATLO,FFIV,ATOM,NBTX,LOKV,MATW,CRIS,DTIL,DRTS,HAVA,FBYD,OAKU,LCNB,AUGO,EXTR,ISSC,LIN,HBIO,CRBU,ABVX,FMNB,ESEA,CBUS,MBOT,HWKN,MRVI"
-2.2187370000000004,1.066612,0.36,0.25,0.09,0.03,NSGA2,884,0,"CSGS,ASND,JLHL,EWCZ,BCAR,LGO,LIND,PAHC,REG,CSX,IBIO,PCVX,IMOS,RBKB,BKR,GO,GNLX,IMXI,DXR,LASR,CCD,NTHI,PSTV,BVS,RDNW,OBIO,MASS,PXLW,IPGP,PIII,NWPX,CUB,NCEW,PPTA,ELVN,APA,PERI,ARTV,CDIO,FBIO,MEOH,PSHG,PENN,HURA,VKTX,BDSX,KEQU,APPN,CLDX,IBRX,SLAB,BLFS,GILD,PHUN,ASPS,ASLE,CVKD,PRLD,MDCX,CPIX,FBGL,BLBD,LOCO,RGS,ASMB,MLEC,PGC,GECC,USEG,LINE,CCSI,AVT,RCEL,CHDN,ELTX,ASRV,NWBI,KMDA,CHCI,AXIN,ASPC,NXST,DOGZ,PLBY,ALM,CARL,LAND,EXC,IRMD,FENC,CLMT,ACFN,PSNY,IMUX,HIND,KLTO,NMRA,CAMP,IRD,PRQR,ESLA,MITK,CGON,BCPC,GSM,PTEN,OCGN,LFUS,ALBT,GTX,MBIO,LITE,BATRK,PVLA,VRA,ONMD,FTDR,CHEC,MLAB,RXT,ATHE,NN,OCS,AUTL,MNY,SEV,OVBC,CLYM,ALEC,JL,DRS,IRDM,KDP,RAIL,NOEM,BDMD,CCEC,REGN,ECPG,APGE,ATLO,ELTK,FFIV,ATOM,NBTX,LOKV,MATW,CRIS,DRTS,HAVA,FBYD,OAKU,AUGO,ISSC,LIN,HBIO,CRBU,ABVX,ESEA,AVNW,CBUS,MBOT,HWKN"
-2.216368,1.065795,0.36,0.25,0.09,0.03,NSGA2,884,0,"CSGS,ASND,UFCS,JLHL,EWCZ,BCAR,LGO,LIND,PAHC,REG,CSX,IBIO,PCVX,IMOS,RBKB,BKR,GO,GNLX,IMXI,DXR,LASR,CCD,NTHI,PSTV,BVS,RDNW,OBIO,MASS,PXLW,IPGP,PIII,NWPX,CUB,NCEW,PPTA,ELVN,APA,PERI,ARTV,CDIO,FBIO,MEOH,PSHG,PENN,HURA,VKTX,BDSX,KEQU,APPN,CLDX,IBRX,SLAB,BLFS,GILD,PHUN,ASPS,ASLE,CVKD,PRLD,MDCX,CPIX,FBGL,BLBD,LOCO,RGS,ASMB,MLEC,PGC,GECC,USEG,LINE,CCSI,AVT,RCEL,CHDN,ELTX,ASRV,NWBI,KMDA,CHCI,AXIN,ASPC,NXST,DOGZ,PLBY,ALM,CARL,LAND,EXC,IRMD,FENC,CLMT,ACFN,PSNY,IMUX,HIND,KLTO,NMRA,CAMP,IRD,PRQR,ESLA,MITK,CGON,BCPC,GSM,PTEN,OCGN,LFUS,ALBT,GTX,MBIO,LITE,BATRK,PVLA,VRA,ONMD,FTDR,CHEC,MLAB,RXT,ATHE,NN,OCS,AUTL,MNY,SEV,OVBC,CLYM,ALEC,JL,DRS,IRDM,KDP,RAIL,NOEM,BDMD,CCEC,REGN,ECPG,APGE,ATLO,ELTK,FFIV,ATOM,NBTX,LOKV,MATW,CRIS,DRTS,HAVA,FBYD,OAKU,AUGO,ISSC,LIN,HBIO,CRBU,ABVX,ESEA,CBUS,MBOT,HWKN"
