N,method,HV_mean,IGD_mean,ND_size_mean,HV_ci_low,HV_ci_high,IGD_ci_low,IGD_ci_high,ND_size_ci_low,ND_size_ci_high
884,NSGA2,280.68728671885475,0.1079357,299.7,277.96495294334136,283.40962049436814,0.07979675554376582,0.1360746381368067,299.288759544009,300.111240455991
884,RANDOM,65.57033897019544,12.217895,36.333333333333336,64.43300244635839,66.70767549403249,12.073986468438154,12.361802639838213,34.467197776706,38.19946888996067
1768,NSGA2,435.48375501513453,0.23997504,298.43333333333334,430.4647918505204,440.5027181797487,0.161164438889778,0.31878563149138656,295.887876305818,300.9787903608487
1768,RANDOM,75.63063922062231,20.49646,35.93333333333333,74.04442293698571,77.21685550425892,20.20598424557888,20.78693567629612,33.45244588860514,38.41422077806152
2653,NSGA2,479.3461648785513,0.2862905,297.46666666666664,474.6194863921552,484.0728433649474,0.2206959557206935,0.3518850374548131,295.7294454919276,299.2038878414057
2653,RANDOM,73.04567774332824,23.532692,34.833333333333336,71.78475739985541,74.30659808680107,23.31031639184912,23.755067519283692,32.95834555814969,36.708321108516984
